data,cod_prov,pro_com_t,provincia,comune,vaccinati,immunizzati,target
2021-11-26,82,082050,Palermo,Montelepre,4425,4283,5272
2021-11-26,82,082051,Palermo,Montemaggiore Belsito,2415,2328,2827
2021-11-26,82,082052,Palermo,Palazzo Adriano,1859,1796,1762
2021-11-26,82,082053,Palermo,Palermo,512789,498970,571035
2021-11-26,82,082054,Palermo,Partinico,22381,21487,27320
2021-11-26,82,082055,Palermo,Petralia Soprana,2238,2166,2847
2021-11-26,82,082056,Palermo,Petralia Sottana,2023,1916,2356
2021-11-26,82,082057,Palermo,Piana degli Albanesi,4318,4212,5279
2021-11-26,82,082058,Palermo,Polizzi Generosa,2380,2294,2875
2021-11-26,82,082059,Palermo,Pollina,2285,2249,2628
2021-11-26,82,082060,Palermo,Prizzi,3617,3534,4064
2021-11-26,82,082061,Palermo,Roccamena,1092,1065,1259
2021-11-26,82,082062,Palermo,Roccapalumba,1799,1736,2051
2021-11-26,82,082063,Palermo,San Cipirello,3490,3371,4552
2021-11-26,82,082064,Palermo,San Giuseppe Jato,5859,5670,7340
2021-11-26,82,082065,Palermo,San Mauro Castelverde,1000,981,1325
2021-11-26,82,082066,Palermo,Santa Cristina Gela,755,729,878
2021-11-26,82,082067,Palermo,Santa Flavia,7522,7286,9732
2021-11-26,82,082068,Palermo,Sciara,1855,1799,2283
2021-11-26,82,082081,Palermo,Scillato,507,494,570
2021-11-26,82,082069,Palermo,Sclafani Bagni,328,322,366
2021-11-26,82,082070,Palermo,Termini Imerese,19531,18920,22713
2021-11-26,82,082071,Palermo,Terrasini,8880,8586,11016
2021-11-26,82,082072,Palermo,Torretta,2841,2746,3641
2021-11-26,82,082073,Palermo,Trabia,7235,6981,9191
2021-11-26,82,082074,Palermo,Trappeto,2091,2004,2697
2021-11-26,82,082075,Palermo,Ustica,1112,1093,1176
2021-11-26,82,082076,Palermo,Valledolmo,2490,2444,3041
2021-11-26,82,082077,Palermo,Ventimiglia di Sicilia,1518,1479,1683
2021-11-26,82,082078,Palermo,Vicari,1985,1897,2300
2021-11-26,82,082079,Palermo,Villabate,12772,12317,16868
2021-11-26,82,082080,Palermo,Villafrati,2534,2467,2827
2021-11-26,88,088001,Ragusa,Acate,7356,7042,9608
2021-11-26,88,088002,Ragusa,Chiaramonte Gulfi,5896,5764,7205
2021-11-26,88,088003,Ragusa,Comiso,22131,21522,26829
2021-11-26,88,088004,Ragusa,Giarratana,2396,2365,2609
2021-11-26,88,088005,Ragusa,Ispica,11879,11561,14538
2021-11-26,88,088006,Ragusa,Modica,42270,41361,47827
2021-11-26,88,088007,Ragusa,Monterosso Almo,2339,2279,2604
2021-11-26,88,088008,Ragusa,Pozzallo,14050,13663,16839
2021-11-26,88,088009,Ragusa,Ragusa,58606,57490,64184
2021-11-26,88,088010,Ragusa,Santa Croce Camerina,8256,7944,9606
2021-11-26,88,088011,Ragusa,Scicli,20025,19447,23970
2021-11-26,88,088012,Ragusa,Vittoria,45832,44144,54647
2021-11-26,89,089001,Siracusa,Augusta,25033,24122,31299
2021-11-26,89,089002,Siracusa,Avola,22677,21835,27328
2021-11-26,89,089003,Siracusa,Buccheri,1341,1313,1707
2021-11-26,89,089004,Siracusa,Buscemi,761,753,908
2021-11-26,89,089005,Siracusa,Canicattini Bagni,4566,4387,6031
2021-11-26,89,089006,Siracusa,Carlentini,11675,11304,15228
2021-11-26,89,089007,Siracusa,Cassaro,549,538,680
2021-11-26,89,089008,Siracusa,Ferla,1641,1566,2153
2021-11-26,89,089009,Siracusa,Floridia,14741,14051,18807
2021-11-26,89,089010,Siracusa,Francofonte,7737,7388,10550
2021-11-26,89,089011,Siracusa,Lentini,15089,14515,19865
2021-11-26,89,089012,Siracusa,Melilli,9404,9053,11878
2021-11-26,89,089013,Siracusa,Noto,15983,15394,21187
2021-11-26,89,089014,Siracusa,Pachino,16397,15809,19307
2021-11-26,89,089015,Siracusa,Palazzolo Acreide,6650,6450,7614
2021-11-26,89,089020,Siracusa,Portopalo di Capo Passero,2665,2558,3404
2021-11-26,89,089021,Siracusa,Priolo Gargallo,8314,7982,10289
2021-11-26,89,089016,Siracusa,Rosolini,15474,14809,18310
2021-11-26,89,089017,Siracusa,Siracusa,86341,83529,106096
2021-11-26,89,089018,Siracusa,Solarino,5154,4933,6766
2021-11-26,89,089019,Siracusa,Sortino,6407,6146,7567
2021-11-26,81,081001,Trapani,Alcamo,35321,34426,40307
2021-11-26,81,081002,Trapani,Buseto Palizzolo,2174,2081,2498
2021-11-26,81,081003,Trapani,Calatafimi-Segesta,5093,4980,5723
