data,cod_prov,pro_com_t,provincia,comune,vaccinati,immunizzati,target
2021-12-15,87,087058,Catania,Ragalna,2477,2391,3882
2021-12-15,87,087037,Catania,Ramacca,7387,7079,9858
2021-12-15,87,087038,Catania,Randazzo,7543,7263,9945
2021-12-15,87,087039,Catania,Riposto,9630,9254,13420
2021-12-15,87,087040,Catania,San Cono,1775,1722,2327
2021-12-15,87,087041,Catania,San Giovanni la Punta,16111,15600,22283
2021-12-15,87,087042,Catania,San Gregorio di Catania,8197,7955,11019
2021-12-15,87,087043,Catania,San Michele di Ganzaria,2113,2008,2865
2021-12-15,87,087044,Catania,San Pietro Clarenza,5037,4804,7665
2021-12-15,87,087047,Catania,Santa Maria di Licodia,4744,4555,7018
2021-12-15,87,087048,Catania,Santa Venerina,5618,5342,7959
2021-12-15,87,087045,Catania,Sant'Agata li Battiati,6453,6299,8998
2021-12-15,87,087046,Catania,Sant'Alfio,1056,1011,1451
2021-12-15,87,087049,Catania,Scordia,12585,12210,15686
2021-12-15,87,087050,Catania,Trecastagni,7416,7071,10544
2021-12-15,87,087051,Catania,Tremestieri Etneo,13374,12905,19127
2021-12-15,87,087052,Catania,Valverde,5236,5071,7435
2021-12-15,87,087053,Catania,Viagrande,6064,5793,8339
2021-12-15,87,087054,Catania,Vizzini,4506,4320,5544
2021-12-15,87,087055,Catania,Zafferana Etnea,6345,6060,8868
2021-12-15,86,086001,Enna,Agira,5288,5087,7438
2021-12-15,86,086002,Enna,Aidone,3378,3303,4264
2021-12-15,86,086003,Enna,Assoro,3565,3457,4721
2021-12-15,86,086004,Enna,Barrafranca,8610,8301,11598
2021-12-15,86,086005,Enna,Calascibetta,3345,3310,4020
2021-12-15,86,086006,Enna,Catenanuova,3143,3046,4341
2021-12-15,86,086007,Enna,Centuripe,3760,3678,4989
2021-12-15,86,086008,Enna,Cerami,1588,1532,1808
2021-12-15,86,086009,Enna,Enna,21244,20917,25177
2021-12-15,86,086010,Enna,Gagliano Castelferrato,2586,2533,3261
2021-12-15,86,086011,Enna,Leonforte,9819,9544,12104
2021-12-15,86,086012,Enna,Nicosia,10159,9981,12539
2021-12-15,86,086013,Enna,Nissoria,1963,1909,2734
2021-12-15,86,086014,Enna,Piazza Armerina,15114,14796,19995
2021-12-15,86,086015,Enna,Pietraperzia,4856,4773,6204
2021-12-15,86,086016,Enna,Regalbuto,5077,4938,6581
2021-12-15,86,086017,Enna,Sperlinga,590,573,683
2021-12-15,86,086018,Enna,Troina,6973,6861,8421
2021-12-15,86,086019,Enna,Valguarnera Caropepe,5267,5177,6901
2021-12-15,86,086020,Enna,Villarosa,3556,3481,4337
2021-12-15,83,083107,Messina,Acquedolci,4002,3863,5238
2021-12-15,83,083001,Messina,Alcara li Fusi,1467,1419,1724
2021-12-15,83,083002,Messina,Alì,359,350,673
2021-12-15,83,083003,Messina,Alì Terme,1479,1408,2293
2021-12-15,83,083004,Messina,Antillo,634,596,815
2021-12-15,83,083005,Messina,Barcellona Pozzo di Gotto,29840,29018,38212
2021-12-15,83,083006,Messina,Basicò,425,405,549
2021-12-15,83,083007,Messina,Brolo,4623,4601,5511
2021-12-15,83,083008,Messina,Capizzi,2091,1934,2812
2021-12-15,83,083009,Messina,Capo d'Orlando,9931,9748,12563
2021-12-15,83,083010,Messina,Capri Leone,3175,3089,4118
2021-12-15,83,083011,Messina,Caronia,2397,2307,2985
2021-12-15,83,083012,Messina,Casalvecchio Siculo,521,506,722
2021-12-15,83,083013,Messina,Castel di Lucio,1001,963,1165
2021-12-15,83,083014,Messina,Castell'Umberto,2009,1930,2778
2021-12-15,83,083015,Messina,Castelmola,649,623,1029
2021-12-15,83,083016,Messina,Castroreale,1671,1627,2182
2021-12-15,83,083017,Messina,Cesarò,1730,1633,2138
2021-12-15,83,083018,Messina,Condrò,314,301,449
2021-12-15,83,083019,Messina,Falcone,2039,1980,2599
2021-12-15,83,083020,Messina,Ficarra,1081,1067,1293
2021-12-15,83,083021,Messina,Fiumedinisi,620,573,1226
2021-12-15,83,083022,Messina,Floresta,323,303,438
2021-12-15,83,083023,Messina,Fondachelli-Fantina,752,738,991
2021-12-15,83,083024,Messina,Forza d'Agrò,622,615,851
2021-12-15,83,083025,Messina,Francavilla di Sicilia,2682,2531,3502
2021-12-15,83,083026,Messina,Frazzanò,491,482,588
2021-12-15,83,083027,Messina,Furci Siculo,2160,2093,3096
2021-12-15,83,083028,Messina,Furnari,2437,2369,3599
2021-12-15,83,083029,Messina,Gaggi,1877,1769,2899
2021-12-15,83,083030,Messina,Galati Mamertino,1889,1809,2287
2021-12-15,83,083031,Messina,Gallodoro,245,245,339
2021-12-15,83,083032,Messina,Giardini-Naxos,5931,5587,8705
2021-12-15,83,083033,Messina,Gioiosa Marea,4668,4572,6514
2021-12-15,83,083034,Messina,Graniti,1014,968,1365
2021-12-15,83,083035,Messina,Gualtieri Sicaminò,1107,1043,1552
2021-12-15,83,083036,Messina,Itala,802,767,1413
2021-12-15,83,083037,Messina,Leni,445,434,661
2021-12-15,83,083038,Messina,Letojanni,2037,1920,2659
2021-12-15,83,083039,Messina,Librizzi,1180,1161,1528
2021-12-15,83,083040,Messina,Limina,596,583,712
2021-12-15,83,083041,Messina,Lipari,8160,7690,11780
2021-12-15,83,083042,Messina,Longi,1066,1027,1307
2021-12-15,83,083043,Messina,Malfa,687,675,935
2021-12-15,83,083044,Messina,Malvagna,506,495,631
2021-12-15,83,083045,Messina,Mandanici,393,380,540
2021-12-15,83,083046,Messina,Mazzarrà Sant'Andrea,990,957,1348
2021-12-15,83,083047,Messina,Merì,1582,1507,2213
2021-12-15,83,083048,Messina,Messina,151774,144710,214068
2021-12-15,83,083049,Messina,Milazzo,22234,21569,29414
2021-12-15,83,083050,Messina,Militello Rosmarino,908,871,1158
2021-12-15,83,083051,Messina,Mirto,737,717,889
2021-12-15,83,083052,Messina,Mistretta,3679,3620,4292
2021-12-15,83,083053,Messina,Moio Alcantara,538,522,651
2021-12-15,83,083054,Messina,Monforte San Giorgio,1797,1743,2489
2021-12-15,83,083055,Messina,Mongiuffi Melia,426,410,538
2021-12-15,83,083056,Messina,Montagnareale,984,962,1389
2021-12-15,83,083057,Messina,Montalbano Elicona,1492,1425,1949
2021-12-15,83,083058,Messina,Motta Camastra,574,552,775
2021-12-15,83,083059,Messina,Motta d'Affermo,558,545,661
2021-12-15,83,083060,Messina,Naso,2672,2607,3423
2021-12-15,83,083061,Messina,Nizza di Sicilia,2313,2213,3397
2021-12-15,83,083062,Messina,Novara di Sicilia,854,840,1151
2021-12-15,83,083063,Messina,Oliveri,1505,1443,1969
2021-12-15,83,083064,Messina,Pace del Mela,3965,3841,5800
2021-12-15,83,083065,Messina,Pagliara,718,698,1054
2021-12-15,83,083066,Messina,Patti,9278,9025,12313
2021-12-15,83,083067,Messina,Pettineo,930,911,1198
2021-12-15,83,083068,Messina,Piraino,2926,2905,3651
2021-12-15,83,083069,Messina,Raccuja,757,746,888
2021-12-15,83,083070,Messina,Reitano,589,555,717
2021-12-15,83,083071,Messina,Roccafiorita,196,193,176
2021-12-15,83,083072,Messina,Roccalumera,2709,2606,3821
2021-12-15,83,083073,Messina,Roccavaldina,729,704,974
2021-12-15,83,083074,Messina,Roccella Valdemone,467,453,571
2021-12-15,83,083075,Messina,Rodì Milici,1425,1410,1893
2021-12-15,83,083076,Messina,Rometta,4272,4057,6217
2021-12-15,83,083077,Messina,San Filippo del Mela,4400,4186,6481
2021-12-15,83,083078,Messina,San Fratello,2534,2445,3238
2021-12-15,83,083079,Messina,San Marco d'Alunzio,1577,1546,1770
2021-12-15,83,083080,Messina,San Pier Niceto,2182,1949,2510
2021-12-15,83,083081,Messina,San Piero Patti,2065,2015,2579
2021-12-15,83,083082,Messina,San Salvatore di Fitalia,935,926,1137
2021-12-15,83,083090,Messina,San Teodoro,912,862,1217
2021-12-15,83,083083,Messina,Santa Domenica Vittoria,732,706,848
2021-12-15,83,083086,Messina,Santa Lucia del Mela,3044,2924,4276
2021-12-15,83,083087,Messina,Santa Marina Salina,595,606,831
2021-12-15,83,083089,Messina,Santa Teresa di Riva,6041,5789,8945
2021-12-15,83,083084,Messina,Sant'Agata di Militello,9220,8976,11609
2021-12-15,83,083085,Messina,Sant'Alessio Siculo,956,914,1431
2021-12-15,83,083088,Messina,Sant'Angelo di Brolo,2132,2085,2732
2021-12-15,83,083091,Messina,Santo Stefano di Camastra,3249,3121,4236
2021-12-15,83,083092,Messina,Saponara,2612,2505,3594
2021-12-15,83,083093,Messina,Savoca,1028,985,1598
2021-12-15,83,083094,Messina,Scaletta Zanclea,1160,1110,1855
2021-12-15,83,083095,Messina,Sinagra,1883,1858,2432
2021-12-15,83,083096,Messina,Spadafora,3231,3105,4518
2021-12-15,83,083097,Messina,Taormina,7059,6814,10144
2021-12-15,83,083106,Messina,Terme Vigliatore,5157,5040,6827
2021-12-15,83,083098,Messina,Torregrotta,5320,5034,6964
2021-12-15,83,083108,Messina,Torrenova,3299,3219,4247
2021-12-15,83,083099,Messina,Tortorici,4070,3804,5688
2021-12-15,83,083100,Messina,Tripi,571,546,743
2021-12-15,83,083101,Messina,Tusa,2077,2012,2605
2021-12-15,83,083102,Messina,Ucria,768,809,915
2021-12-15,83,083103,Messina,Valdina,859,819,1234
2021-12-15,83,083104,Messina,Venetico,2594,2517,3755
2021-12-15,83,083105,Messina,Villafranca Tirrena,5658,5441,7907
2021-12-15,82,082001,Palermo,Alia,2739,2642,3270
2021-12-15,82,082002,Palermo,Alimena,1393,1319,1744
2021-12-15,82,082003,Palermo,Aliminusa,871,853,1079
2021-12-15,82,082004,Palermo,Altavilla Milicia,5901,5722,7876
2021-12-15,82,082005,Palermo,Altofonte,6923,6699,9402
2021-12-15,82,082006,Palermo,Bagheria,39176,38141,50511
2021-12-15,82,082007,Palermo,Balestrate,4764,4530,5940
2021-12-15,82,082008,Palermo,Baucina,1397,1336,1766
2021-12-15,82,082009,Palermo,Belmonte Mezzagno,8155,7878,10301
2021-12-15,82,082010,Palermo,Bisacquino,3353,3228,4060
2021-12-15,82,082082,Palermo,Blufi,702,637,898
2021-12-15,82,082011,Palermo,Bolognetta,2834,2723,3851
2021-12-15,82,082012,Palermo,Bompietro,999,937,1218
2021-12-15,82,082013,Palermo,Borgetto,4781,4532,6707
2021-12-15,82,082014,Palermo,Caccamo,5940,5743,7549
2021-12-15,82,082015,Palermo,Caltavuturo,2952,2874,3572
2021-12-15,82,082016,Palermo,Campofelice di Fitalia,381,365,451
2021-12-15,82,082017,Palermo,Campofelice di Roccella,5807,5693,7243
2021-12-15,82,082018,Palermo,Campofiorito,965,933,1143
2021-12-15,82,082019,Palermo,Camporeale,2311,2216,2907
2021-12-15,82,082020,Palermo,Capaci,7924,7738,10692
2021-12-15,82,082021,Palermo,Carini,26738,25811,36216
2021-12-15,82,082022,Palermo,Castelbuono,6783,6662,8018
2021-12-15,82,082023,Palermo,Casteldaccia,8507,8365,10988
2021-12-15,82,082024,Palermo,Castellana Sicula,2587,2462,3023
2021-12-15,82,082025,Palermo,Castronovo di Sicilia,2289,2214,2790
2021-12-15,82,082026,Palermo,Cefalà Diana,814,785,957
2021-12-15,82,082027,Palermo,Cefalù,11440,11241,13448
2021-12-15,82,082028,Palermo,Cerda,3737,3609,4772
2021-12-15,82,082029,Palermo,Chiusa Sclafani,2014,1945,2525
2021-12-15,82,082030,Palermo,Ciminna,2632,2543,3333
2021-12-15,82,082031,Palermo,Cinisi,8783,8486,11309
2021-12-15,82,082032,Palermo,Collesano,3027,2998,3636
2021-12-15,82,082033,Palermo,Contessa Entellina,1288,1256,1481
2021-12-15,82,082034,Palermo,Corleone,8066,7693,10166
2021-12-15,82,082035,Palermo,Ficarazzi,8869,8596,12005
2021-12-15,82,082036,Palermo,Gangi,5241,5113,6110
2021-12-15,82,082037,Palermo,Geraci Siculo,1536,1442,1723
2021-12-15,82,082038,Palermo,Giardinello,1698,1633,2150
2021-12-15,82,082039,Palermo,Giuliana,1497,1462,1686
2021-12-15,82,082040,Palermo,Godrano,865,849,1046
2021-12-15,82,082041,Palermo,Gratteri,704,671,862
2021-12-15,82,082042,Palermo,Isnello,1206,1228,1353
2021-12-15,82,082043,Palermo,Isola delle Femmine,5065,4912,6703
2021-12-15,82,082044,Palermo,Lascari,2810,2740,3513
2021-12-15,82,082045,Palermo,Lercara Friddi,5177,5000,6103
2021-12-15,82,082046,Palermo,Marineo,4722,4544,6023
2021-12-15,82,082047,Palermo,Mezzojuso,2118,2062,2609
2021-12-15,82,082048,Palermo,Misilmeri,20780,20119,27107
2021-12-15,82,082049,Palermo,Monreale,27548,26905,36353
2021-12-15,82,082050,Palermo,Montelepre,4505,4300,5623
2021-12-15,82,082051,Palermo,Montemaggiore Belsito,2478,2357,2950
2021-12-15,82,082052,Palermo,Palazzo Adriano,1869,1789,1812
2021-12-15,82,082053,Palermo,Palermo,516949,504435,610401
2021-12-15,82,082054,Palermo,Partinico,22823,21587,29279
2021-12-15,82,082055,Palermo,Petralia Soprana,2280,2162,2963
2021-12-15,82,082056,Palermo,Petralia Sottana,2124,1916,2446
2021-12-15,82,082057,Palermo,Piana degli Albanesi,4289,4196,5478
2021-12-15,82,082058,Palermo,Polizzi Generosa,2396,2303,2944
2021-12-15,82,082059,Palermo,Pollina,2284,2245,2731
2021-12-15,82,082060,Palermo,Prizzi,3633,3548,4245
2021-12-15,82,082061,Palermo,Roccamena,1104,1066,1342
2021-12-15,82,082062,Palermo,Roccapalumba,1866,1806,2228
2021-12-15,82,082063,Palermo,San Cipirello,3532,3380,4856
2021-12-15,82,082064,Palermo,San Giuseppe Jato,5973,5688,7844
2021-12-15,82,082065,Palermo,San Mauro Castelverde,1004,978,1375
2021-12-15,82,082066,Palermo,Santa Cristina Gela,774,752,961
2021-12-15,82,082067,Palermo,Santa Flavia,7624,7392,10423
2021-12-15,82,082068,Palermo,Sciara,1871,1787,2437
2021-12-15,82,082081,Palermo,Scillato,507,492,607
2021-12-15,82,082069,Palermo,Sclafani Bagni,333,325,382
2021-12-15,82,082070,Palermo,Termini Imerese,19679,19015,24149
2021-12-15,82,082071,Palermo,Terrasini,9005,8625,11871
2021-12-15,82,082072,Palermo,Torretta,2916,2812,3980
2021-12-15,82,082073,Palermo,Trabia,7456,7152,9849
2021-12-15,82,082074,Palermo,Trappeto,2102,2005,2869
2021-12-15,82,082075,Palermo,Ustica,1094,1078,1228
2021-12-15,82,082076,Palermo,Valledolmo,2510,2459,3171
2021-12-15,82,082077,Palermo,Ventimiglia di Sicilia,1512,1470,1768
2021-12-15,82,082078,Palermo,Vicari,2006,1917,2407
2021-12-15,82,082079,Palermo,Villabate,12960,12480,18407
2021-12-15,82,082080,Palermo,Villafrati,2540,2492,3009
2021-12-15,88,088001,Ragusa,Acate,7763,7429,10036
2021-12-15,88,088002,Ragusa,Chiaramonte Gulfi,6319,6147,7623
2021-12-15,88,088003,Ragusa,Comiso,23792,23103,28579
2021-12-15,88,088004,Ragusa,Giarratana,2540,2512,2745
2021-12-15,88,088005,Ragusa,Ispica,12724,12376,15464
2021-12-15,88,088006,Ragusa,Modica,45545,44481,51122
2021-12-15,88,088007,Ragusa,Monterosso Almo,2480,2427,2745
2021-12-15,88,088008,Ragusa,Pozzallo,15195,14785,18048
2021-12-15,88,088009,Ragusa,Ragusa,64229,63133,69845
2021-12-15,88,088010,Ragusa,Santa Croce Camerina,8955,8589,10327
2021-12-15,88,088011,Ragusa,Scicli,21633,20990,25607
2021-12-15,88,088012,Ragusa,Vittoria,49887,48071,58961
2021-12-15,89,089001,Siracusa,Augusta,25925,24699,33586
2021-12-15,89,089002,Siracusa,Avola,23008,22081,29246
2021-12-15,89,089003,Siracusa,Buccheri,1321,1288,1747
2021-12-15,89,089004,Siracusa,Buscemi,774,764,952
2021-12-15,89,089005,Siracusa,Canicattini Bagni,4729,4461,6392
2021-12-15,89,089006,Siracusa,Carlentini,12083,11682,16498
2021-12-15,89,089007,Siracusa,Cassaro,560,558,714
2021-12-15,89,089008,Siracusa,Ferla,1666,1576,2270
2021-12-15,89,089009,Siracusa,Floridia,15575,14676,20621
2021-12-15,89,089010,Siracusa,Francofonte,7967,7600,11349
2021-12-15,89,089011,Siracusa,Lentini,15673,14912,21306
2021-12-15,89,089012,Siracusa,Melilli,9549,9181,12671
2021-12-15,89,089013,Siracusa,Noto,16144,15524,22607
2021-12-15,89,089014,Siracusa,Pachino,16454,16052,20501
2021-12-15,89,089015,Siracusa,Palazzolo Acreide,6714,6471,8016
2021-12-15,89,089020,Siracusa,Portopalo di Capo Passero,2714,2643,3639
2021-12-15,89,089021,Siracusa,Priolo Gargallo,8421,8074,10968
2021-12-15,89,089016,Siracusa,Rosolini,15620,14978,19697
2021-12-15,89,089017,Siracusa,Siracusa,87319,84391,112641
2021-12-15,89,089018,Siracusa,Solarino,5254,5048,7203
2021-12-15,89,089019,Siracusa,Sortino,6582,6406,8049
2021-12-15,81,081001,Trapani,Alcamo,35783,34701,42910
2021-12-15,81,081002,Trapani,Buseto Palizzolo,2256,2147,2691
2021-12-15,81,081003,Trapani,Calatafimi-Segesta,5146,5023,6053
2021-12-15,81,081004,Trapani,Campobello di Mazara,8188,7759,10945
2021-12-15,81,081005,Trapani,Castellammare del Golfo,10901,10516,13994
2021-12-15,81,081006,Trapani,Castelvetrano,21979,21072,28795
2021-12-15,81,081007,Trapani,Custonaci,3848,3624,5096
2021-12-15,81,081008,Trapani,Erice,20373,19518,25537
2021-12-15,81,081009,Trapani,Favignana,3354,3207,4118
2021-12-15,81,081010,Trapani,Gibellina,3086,2983,3699
2021-12-15,81,081011,Trapani,Marsala,63767,61404,77462
2021-12-15,81,081012,Trapani,Mazara del Vallo,39245,37678,48083
2021-12-15,81,081013,Trapani,Paceco,8222,7866,10524
2021-12-15,81,081014,Trapani,Pantelleria,5225,4955,7092
2021-12-15,81,081015,Trapani,Partanna,8120,7951,9705
2021-12-15,81,081024,Trapani,Petrosino,5262,5074,7599
2021-12-15,81,081016,Trapani,Poggioreale,1023,986,1350
2021-12-15,81,081017,Trapani,Salaparuta,1229,1191,1548
2021-12-15,81,081018,Trapani,Salemi,7925,7671,9780
2021-12-15,81,081020,Trapani,San Vito Lo Capo,3448,3239,4609
2021-12-15,81,081019,Trapani,Santa Ninfa,3962,3849,4672
2021-12-15,81,081021,Trapani,Trapani,48837,46791,62942
2021-12-15,81,081022,Trapani,Valderice,8969,8541,11190
2021-12-15,81,081023,Trapani,Vita,1500,1460,1770
