data,cod_prov,pro_com_t,provincia,comune,vaccinati,immunizzati,target
2022-01-06,85,085017,Caltanissetta,Santa Caterina Villarmosa,3902,3876,4683
2022-01-06,85,085018,Caltanissetta,Serradifalco,4537,4440,5489
2022-01-06,85,085019,Caltanissetta,Sommatino,5016,4879,6250
2022-01-06,85,085020,Caltanissetta,Sutera,1047,1052,1204
2022-01-06,85,085021,Caltanissetta,Vallelunga Pratameno,2422,2314,3097
2022-01-06,85,085022,Caltanissetta,Villalba,1144,1142,1434
2022-01-06,87,087001,Catania,Aci Bonaccorsi,2468,2375,3351
2022-01-06,87,087002,Catania,Aci Castello,12972,12491,17324
2022-01-06,87,087003,Catania,Aci Catena,19300,18406,26858
2022-01-06,87,087005,Catania,Aci Sant'Antonio,12383,11849,16993
2022-01-06,87,087004,Catania,Acireale,36747,35195,48652
2022-01-06,87,087006,Catania,Adrano,23099,21925,32172
2022-01-06,87,087007,Catania,Belpasso,18560,17711,26100
2022-01-06,87,087008,Catania,Biancavilla,16870,16190,21796
2022-01-06,87,087009,Catania,Bronte,13996,13492,17598
2022-01-06,87,087010,Catania,Calatabiano,3727,3568,4929
2022-01-06,87,087011,Catania,Caltagirone,29096,28897,34879
2022-01-06,87,087012,Catania,Camporotondo Etneo,3169,2994,4820
2022-01-06,87,087013,Catania,Castel di Iudica,2996,2828,4164
2022-01-06,87,087014,Catania,Castiglione di Sicilia,2231,2106,2842
2022-01-06,87,087015,Catania,Catania,245815,234277,286999
2022-01-06,87,087016,Catania,Fiumefreddo di Sicilia,6446,6102,8727
2022-01-06,87,087017,Catania,Giarre,19384,18477,25405
2022-01-06,87,087018,Catania,Grammichele,9216,9060,12002
2022-01-06,87,087019,Catania,Gravina di Catania,16523,15828,24047
2022-01-06,87,087020,Catania,Licodia Eubea,2063,1989,2703
2022-01-06,87,087021,Catania,Linguaglossa,3884,3759,4917
2022-01-06,87,087022,Catania,Maletto,2916,2848,3476
2022-01-06,87,087057,Catania,Maniace,2520,2383,3546
2022-01-06,87,087023,Catania,Mascali,9769,9300,13426
2022-01-06,87,087024,Catania,Mascalucia,21183,20213,30150
2022-01-06,87,087056,Catania,Mazzarrone,3000,2924,3728
2022-01-06,87,087025,Catania,Militello in Val di Catania,4953,4873,6530
2022-01-06,87,087026,Catania,Milo,804,778,1008
2022-01-06,87,087027,Catania,Mineo,3805,3727,4831
2022-01-06,87,087028,Catania,Mirabella Imbaccari,3229,3096,4112
2022-01-06,87,087029,Catania,Misterbianco,30698,29116,46253
2022-01-06,87,087030,Catania,Motta Sant'Anastasia,7874,7511,11342
2022-01-06,87,087031,Catania,Nicolosi,5077,4824,7206
2022-01-06,87,087032,Catania,Palagonia,10487,10102,14953
2022-01-06,87,087033,Catania,Paternò,32332,30698,43463
2022-01-06,87,087034,Catania,Pedara,9497,9024,14013
2022-01-06,87,087035,Catania,Piedimonte Etneo,2700,2605,3784
2022-01-06,87,087036,Catania,Raddusa,2098,2013,2758
2022-01-06,87,087058,Catania,Ragalna,2538,2434,3882
2022-01-06,87,087037,Catania,Ramacca,7493,7321,9858
2022-01-06,87,087038,Catania,Randazzo,7687,7356,9945
2022-01-06,87,087039,Catania,Riposto,9795,9407,13420
2022-01-06,87,087040,Catania,San Cono,1818,1766,2327
2022-01-06,87,087041,Catania,San Giovanni la Punta,16509,15877,22283
2022-01-06,87,087042,Catania,San Gregorio di Catania,8387,8068,11019
2022-01-06,87,087043,Catania,San Michele di Ganzaria,2158,2071,2865
2022-01-06,87,087044,Catania,San Pietro Clarenza,5152,4899,7665
2022-01-06,87,087047,Catania,Santa Maria di Licodia,4844,4634,7018
2022-01-06,87,087048,Catania,Santa Venerina,5755,5490,7959
2022-01-06,87,087045,Catania,Sant'Agata li Battiati,6596,6398,8998
2022-01-06,87,087046,Catania,Sant'Alfio,1068,1028,1451
2022-01-06,87,087049,Catania,Scordia,12778,12403,15686
2022-01-06,87,087050,Catania,Trecastagni,7602,7212,10544
2022-01-06,87,087051,Catania,Tremestieri Etneo,13676,13115,19127
2022-01-06,87,087052,Catania,Valverde,5377,5159,7435
2022-01-06,87,087053,Catania,Viagrande,6210,5945,8339
2022-01-06,87,087054,Catania,Vizzini,4581,4392,5544
2022-01-06,87,087055,Catania,Zafferana Etnea,6491,6188,8868
2022-01-06,86,086001,Enna,Agira,5390,5164,7438
2022-01-06,86,086002,Enna,Aidone,3411,3343,4264
2022-01-06,86,086003,Enna,Assoro,3627,3524,4721
2022-01-06,86,086004,Enna,Barrafranca,8776,8411,11598
2022-01-06,86,086005,Enna,Calascibetta,3375,3359,4020
2022-01-06,86,086006,Enna,Catenanuova,3181,3068,4341
2022-01-06,86,086007,Enna,Centuripe,3785,3708,4989
2022-01-06,86,086008,Enna,Cerami,1604,1560,1808
2022-01-06,86,086009,Enna,Enna,21617,21287,25177
2022-01-06,86,086010,Enna,Gagliano Castelferrato,2618,2573,3261
2022-01-06,86,086011,Enna,Leonforte,9956,9681,12104
2022-01-06,86,086012,Enna,Nicosia,10341,10133,12539
2022-01-06,86,086013,Enna,Nissoria,1988,1941,2734
2022-01-06,86,086014,Enna,Piazza Armerina,15380,15066,19995
2022-01-06,86,086015,Enna,Pietraperzia,5010,4860,6204
2022-01-06,86,086016,Enna,Regalbuto,5144,5026,6581
2022-01-06,86,086017,Enna,Sperlinga,601,585,683
2022-01-06,86,086018,Enna,Troina,7084,6977,8421
2022-01-06,86,086019,Enna,Valguarnera Caropepe,5347,5289,6901
2022-01-06,86,086020,Enna,Villarosa,3604,3527,4337
2022-01-06,83,083107,Messina,Acquedolci,4090,3969,5238
2022-01-06,83,083001,Messina,Alcara li Fusi,1477,1439,1724
2022-01-06,83,083002,Messina,Alì,396,355,673
2022-01-06,83,083003,Messina,Alì Terme,1508,1430,2293
2022-01-06,83,083004,Messina,Antillo,649,602,815
2022-01-06,83,083005,Messina,Barcellona Pozzo di Gotto,30810,30092,38212
2022-01-06,83,083006,Messina,Basicò,437,429,549
2022-01-06,83,083007,Messina,Brolo,4689,4745,5511
2022-01-06,83,083008,Messina,Capizzi,2122,1962,2812
2022-01-06,83,083009,Messina,Capo d'Orlando,10143,9959,12563
2022-01-06,83,083010,Messina,Capri Leone,3227,3163,4118
2022-01-06,83,083011,Messina,Caronia,2439,2344,2985
2022-01-06,83,083012,Messina,Casalvecchio Siculo,529,512,722
2022-01-06,83,083013,Messina,Castel di Lucio,1012,976,1165
2022-01-06,83,083014,Messina,Castell'Umberto,2053,1977,2778
2022-01-06,83,083015,Messina,Castelmola,654,638,1029
2022-01-06,83,083016,Messina,Castroreale,1728,1662,2182
2022-01-06,83,083017,Messina,Cesarò,1765,1668,2138
2022-01-06,83,083018,Messina,Condrò,325,310,449
2022-01-06,83,083019,Messina,Falcone,2087,2033,2599
2022-01-06,83,083020,Messina,Ficarra,1093,1086,1293
2022-01-06,83,083021,Messina,Fiumedinisi,641,595,1226
2022-01-06,83,083022,Messina,Floresta,334,305,438
2022-01-06,83,083023,Messina,Fondachelli-Fantina,762,755,991
2022-01-06,83,083024,Messina,Forza d'Agrò,630,627,851
2022-01-06,83,083025,Messina,Francavilla di Sicilia,2789,2614,3502
2022-01-06,83,083026,Messina,Frazzanò,503,488,588
2022-01-06,83,083027,Messina,Furci Siculo,2202,2122,3096
2022-01-06,83,083028,Messina,Furnari,2525,2440,3599
2022-01-06,83,083029,Messina,Gaggi,1941,1808,2899
2022-01-06,83,083030,Messina,Galati Mamertino,1922,1833,2287
2022-01-06,83,083031,Messina,Gallodoro,255,263,339
2022-01-06,83,083032,Messina,Giardini-Naxos,6053,5720,8705
2022-01-06,83,083033,Messina,Gioiosa Marea,4794,4729,6514
2022-01-06,83,083034,Messina,Graniti,1061,997,1365
2022-01-06,83,083035,Messina,Gualtieri Sicaminò,1144,1081,1552
2022-01-06,83,083036,Messina,Itala,826,780,1413
2022-01-06,83,083037,Messina,Leni,459,452,661
2022-01-06,83,083038,Messina,Letojanni,2084,1982,2659
2022-01-06,83,083039,Messina,Librizzi,1205,1181,1528
2022-01-06,83,083040,Messina,Limina,604,593,712
2022-01-06,83,083041,Messina,Lipari,8418,7954,11780
2022-01-06,83,083042,Messina,Longi,1081,1047,1307
2022-01-06,83,083043,Messina,Malfa,718,696,935
2022-01-06,83,083044,Messina,Malvagna,512,497,631
2022-01-06,83,083045,Messina,Mandanici,399,384,540
2022-01-06,83,083046,Messina,Mazzarrà Sant'Andrea,1024,991,1348
2022-01-06,83,083047,Messina,Merì,1634,1578,2213
2022-01-06,83,083048,Messina,Messina,156184,147600,214068
2022-01-06,83,083049,Messina,Milazzo,22919,22137,29414
2022-01-06,83,083050,Messina,Militello Rosmarino,928,888,1158
2022-01-06,83,083051,Messina,Mirto,744,726,889
2022-01-06,83,083052,Messina,Mistretta,3742,3685,4292
2022-01-06,83,083053,Messina,Moio Alcantara,539,525,651
2022-01-06,83,083054,Messina,Monforte San Giorgio,1858,1800,2489
2022-01-06,83,083055,Messina,Mongiuffi Melia,432,416,538
2022-01-06,83,083056,Messina,Montagnareale,1004,991,1389
2022-01-06,83,083057,Messina,Montalbano Elicona,1552,1460,1949
2022-01-06,83,083058,Messina,Motta Camastra,581,560,775
2022-01-06,83,083059,Messina,Motta d'Affermo,566,546,661
2022-01-06,83,083060,Messina,Naso,2734,2665,3423
2022-01-06,83,083061,Messina,Nizza di Sicilia,2383,2249,3397
2022-01-06,83,083062,Messina,Novara di Sicilia,870,859,1151
2022-01-06,83,083063,Messina,Oliveri,1540,1497,1969
2022-01-06,83,083064,Messina,Pace del Mela,4096,3957,5800
2022-01-06,83,083065,Messina,Pagliara,728,712,1054
2022-01-06,83,083066,Messina,Patti,9604,9289,12313
2022-01-06,83,083067,Messina,Pettineo,941,924,1198
2022-01-06,83,083068,Messina,Piraino,2980,2975,3651
2022-01-06,83,083069,Messina,Raccuja,775,769,888
2022-01-06,83,083070,Messina,Reitano,595,571,717
2022-01-06,83,083071,Messina,Roccafiorita,199,198,176
2022-01-06,83,083072,Messina,Roccalumera,2766,2649,3821
2022-01-06,83,083073,Messina,Roccavaldina,739,719,974
2022-01-06,83,083074,Messina,Roccella Valdemone,468,456,571
2022-01-06,83,083075,Messina,Rodì Milici,1452,1434,1893
2022-01-06,83,083076,Messina,Rometta,4385,4184,6217
2022-01-06,83,083077,Messina,San Filippo del Mela,4534,4336,6481
2022-01-06,83,083078,Messina,San Fratello,2604,2497,3238
2022-01-06,83,083079,Messina,San Marco d'Alunzio,1599,1581,1770
2022-01-06,83,083080,Messina,San Pier Niceto,2225,1985,2510
2022-01-06,83,083081,Messina,San Piero Patti,2113,2044,2579
2022-01-06,83,083082,Messina,San Salvatore di Fitalia,953,938,1137
2022-01-06,83,083090,Messina,San Teodoro,926,874,1217
2022-01-06,83,083083,Messina,Santa Domenica Vittoria,736,712,848
2022-01-06,83,083086,Messina,Santa Lucia del Mela,3131,2990,4276
2022-01-06,83,083087,Messina,Santa Marina Salina,606,623,831
2022-01-06,83,083089,Messina,Santa Teresa di Riva,6185,5901,8945
2022-01-06,83,083084,Messina,Sant'Agata di Militello,9380,9107,11609
2022-01-06,83,083085,Messina,Sant'Alessio Siculo,976,924,1431
2022-01-06,83,083088,Messina,Sant'Angelo di Brolo,2169,2127,2732
2022-01-06,83,083091,Messina,Santo Stefano di Camastra,3321,3192,4236
2022-01-06,83,083092,Messina,Saponara,2673,2555,3594
2022-01-06,83,083093,Messina,Savoca,1063,1005,1598
2022-01-06,83,083094,Messina,Scaletta Zanclea,1198,1123,1855
2022-01-06,83,083095,Messina,Sinagra,1910,1899,2432
2022-01-06,83,083096,Messina,Spadafora,3301,3156,4518
2022-01-06,83,083097,Messina,Taormina,7231,6977,10144
2022-01-06,83,083106,Messina,Terme Vigliatore,5307,5212,6827
2022-01-06,83,083098,Messina,Torregrotta,5454,5153,6964
2022-01-06,83,083108,Messina,Torrenova,3350,3283,4247
2022-01-06,83,083099,Messina,Tortorici,4229,3981,5688
2022-01-06,83,083100,Messina,Tripi,592,578,743
2022-01-06,83,083101,Messina,Tusa,2105,2039,2605
2022-01-06,83,083102,Messina,Ucria,773,833,915
2022-01-06,83,083103,Messina,Valdina,879,850,1234
2022-01-06,83,083104,Messina,Venetico,2667,2577,3755
2022-01-06,83,083105,Messina,Villafranca Tirrena,5805,5543,7907
2022-01-06,82,082001,Palermo,Alia,2786,2706,3270
2022-01-06,82,082002,Palermo,Alimena,1399,1329,1744
2022-01-06,82,082003,Palermo,Aliminusa,886,871,1079
2022-01-06,82,082004,Palermo,Altavilla Milicia,6121,5850,7876
2022-01-06,82,082005,Palermo,Altofonte,7041,6811,9402
2022-01-06,82,082006,Palermo,Bagheria,40257,38899,50511
2022-01-06,82,082007,Palermo,Balestrate,4847,4582,5940
2022-01-06,82,082008,Palermo,Baucina,1429,1353,1766
2022-01-06,82,082009,Palermo,Belmonte Mezzagno,8290,7988,10301
2022-01-06,82,082010,Palermo,Bisacquino,3419,3251,4060
2022-01-06,82,082082,Palermo,Blufi,714,641,898
2022-01-06,82,082011,Palermo,Bolognetta,2885,2773,3851
2022-01-06,82,082012,Palermo,Bompietro,1018,949,1218
2022-01-06,82,082013,Palermo,Borgetto,4905,4600,6707
2022-01-06,82,082014,Palermo,Caccamo,6037,5817,7549
2022-01-06,82,082015,Palermo,Caltavuturo,2994,2924,3572
2022-01-06,82,082016,Palermo,Campofelice di Fitalia,387,367,451
2022-01-06,82,082017,Palermo,Campofelice di Roccella,5984,5776,7243
2022-01-06,82,082018,Palermo,Campofiorito,984,938,1143
2022-01-06,82,082019,Palermo,Camporeale,2343,2238,2907
2022-01-06,82,082020,Palermo,Capaci,8116,7855,10692
2022-01-06,82,082021,Palermo,Carini,27321,26282,36216
2022-01-06,82,082022,Palermo,Castelbuono,6948,6802,8018
2022-01-06,82,082023,Palermo,Casteldaccia,8700,8511,10988
2022-01-06,82,082024,Palermo,Castellana Sicula,2638,2479,3023
2022-01-06,82,082025,Palermo,Castronovo di Sicilia,2320,2238,2790
2022-01-06,82,082026,Palermo,Cefalà Diana,828,794,957
2022-01-06,82,082027,Palermo,Cefalù,11672,11489,13448
2022-01-06,82,082028,Palermo,Cerda,3809,3693,4772
2022-01-06,82,082029,Palermo,Chiusa Sclafani,2059,1959,2525
2022-01-06,82,082030,Palermo,Ciminna,2654,2565,3333
2022-01-06,82,082031,Palermo,Cinisi,8986,8581,11309
2022-01-06,82,082032,Palermo,Collesano,3060,3062,3636
2022-01-06,82,082033,Palermo,Contessa Entellina,1306,1270,1481
2022-01-06,82,082034,Palermo,Corleone,8269,7782,10166
2022-01-06,82,082035,Palermo,Ficarazzi,9088,8741,12005
2022-01-06,82,082036,Palermo,Gangi,5357,5197,6110
2022-01-06,82,082037,Palermo,Geraci Siculo,1558,1479,1723
2022-01-06,82,082038,Palermo,Giardinello,1728,1645,2150
2022-01-06,82,082039,Palermo,Giuliana,1528,1465,1686
2022-01-06,82,082040,Palermo,Godrano,881,883,1046
2022-01-06,82,082041,Palermo,Gratteri,733,679,862
2022-01-06,82,082042,Palermo,Isnello,1218,1284,1353
2022-01-06,82,082043,Palermo,Isola delle Femmine,5151,4994,6703
2022-01-06,82,082044,Palermo,Lascari,2902,2768,3513
2022-01-06,82,082045,Palermo,Lercara Friddi,5225,5064,6103
2022-01-06,82,082046,Palermo,Marineo,4829,4644,6023
2022-01-06,82,082047,Palermo,Mezzojuso,2145,2081,2609
2022-01-06,82,082048,Palermo,Misilmeri,21217,20444,27107
2022-01-06,82,082049,Palermo,Monreale,28101,27352,36353
2022-01-06,82,082050,Palermo,Montelepre,4592,4364,5623
2022-01-06,82,082051,Palermo,Montemaggiore Belsito,2520,2387,2950
2022-01-06,82,082052,Palermo,Palazzo Adriano,1901,1815,1812
2022-01-06,82,082053,Palermo,Palermo,529828,511760,610401
2022-01-06,82,082054,Palermo,Partinico,23332,21901,29279
2022-01-06,82,082055,Palermo,Petralia Soprana,2345,2178,2963
2022-01-06,82,082056,Palermo,Petralia Sottana,2197,1936,2446
2022-01-06,82,082057,Palermo,Piana degli Albanesi,4353,4251,5478
2022-01-06,82,082058,Palermo,Polizzi Generosa,2440,2343,2944
2022-01-06,82,082059,Palermo,Pollina,2328,2279,2731
2022-01-06,82,082060,Palermo,Prizzi,3731,3618,4245
2022-01-06,82,082061,Palermo,Roccamena,1116,1078,1342
2022-01-06,82,082062,Palermo,Roccapalumba,1902,1830,2228
2022-01-06,82,082063,Palermo,San Cipirello,3579,3429,4856
2022-01-06,82,082064,Palermo,San Giuseppe Jato,6110,5783,7844
2022-01-06,82,082065,Palermo,San Mauro Castelverde,1029,990,1375
2022-01-06,82,082066,Palermo,Santa Cristina Gela,784,756,961
2022-01-06,82,082067,Palermo,Santa Flavia,7829,7530,10423
2022-01-06,82,082068,Palermo,Sciara,1901,1841,2437
2022-01-06,82,082081,Palermo,Scillato,516,493,607
2022-01-06,82,082069,Palermo,Sclafani Bagni,336,329,382
2022-01-06,82,082070,Palermo,Termini Imerese,20082,19324,24149
2022-01-06,82,082071,Palermo,Terrasini,9183,8731,11871
2022-01-06,82,082072,Palermo,Torretta,2975,2860,3980
2022-01-06,82,082073,Palermo,Trabia,7616,7284,9849
2022-01-06,82,082074,Palermo,Trappeto,2144,2029,2869
2022-01-06,82,082075,Palermo,Ustica,1120,1100,1228
2022-01-06,82,082076,Palermo,Valledolmo,2529,2479,3171
2022-01-06,82,082077,Palermo,Ventimiglia di Sicilia,1531,1485,1768
2022-01-06,82,082078,Palermo,Vicari,2033,1946,2407
2022-01-06,82,082079,Palermo,Villabate,13222,12705,18407
2022-01-06,82,082080,Palermo,Villafrati,2586,2535,3009
2022-01-06,88,088001,Ragusa,Acate,7340,7083,10036
2022-01-06,88,088002,Ragusa,Chiaramonte Gulfi,6051,5921,7623
2022-01-06,88,088003,Ragusa,Comiso,22643,22017,28579
2022-01-06,88,088004,Ragusa,Giarratana,2474,2486,2745
2022-01-06,88,088005,Ragusa,Ispica,12217,11785,15464
2022-01-06,88,088006,Ragusa,Modica,43541,42017,51122
2022-01-06,88,088007,Ragusa,Monterosso Almo,2412,2349,2745
2022-01-06,88,088008,Ragusa,Pozzallo,14530,14076,18048
2022-01-06,88,088009,Ragusa,Ragusa,61890,60486,69845
2022-01-06,88,088010,Ragusa,Santa Croce Camerina,8577,8206,10327
2022-01-06,88,088011,Ragusa,Scicli,20790,19966,25607
2022-01-06,88,088012,Ragusa,Vittoria,47240,45500,58961
2022-01-06,89,089001,Siracusa,Augusta,26436,25022,33586
2022-01-06,89,089002,Siracusa,Avola,23520,22397,29246
2022-01-06,89,089003,Siracusa,Buccheri,1373,1327,1747
2022-01-06,89,089004,Siracusa,Buscemi,777,767,952
2022-01-06,89,089005,Siracusa,Canicattini Bagni,4875,4603,6392
2022-01-06,89,089006,Siracusa,Carlentini,12339,11882,16498
2022-01-06,89,089007,Siracusa,Cassaro,577,579,714
2022-01-06,89,089008,Siracusa,Ferla,1741,1650,2270
2022-01-06,89,089009,Siracusa,Floridia,15979,15097,20621
2022-01-06,89,089010,Siracusa,Francofonte,8102,7762,11349
2022-01-06,89,089011,Siracusa,Lentini,16158,15247,21306
2022-01-06,89,089012,Siracusa,Melilli,9736,9358,12671
2022-01-06,89,089013,Siracusa,Noto,16501,15775,22607
2022-01-06,89,089014,Siracusa,Pachino,16872,16415,20501
2022-01-06,89,089015,Siracusa,Palazzolo Acreide,6746,6487,8016
2022-01-06,89,089020,Siracusa,Portopalo di Capo Passero,2785,2712,3639
2022-01-06,89,089021,Siracusa,Priolo Gargallo,8603,8268,10968
2022-01-06,89,089016,Siracusa,Rosolini,15921,15188,19697
2022-01-06,89,089017,Siracusa,Siracusa,89550,86204,112641
2022-01-06,89,089018,Siracusa,Solarino,5399,5209,7203
2022-01-06,89,089019,Siracusa,Sortino,6669,6575,8049
2022-01-06,81,081001,Trapani,Alcamo,36761,35113,42910
2022-01-06,81,081002,Trapani,Buseto Palizzolo,2331,2211,2691
2022-01-06,81,081003,Trapani,Calatafimi-Segesta,5264,5082,6053
2022-01-06,81,081004,Trapani,Campobello di Mazara,8360,7969,10945
2022-01-06,81,081005,Trapani,Castellammare del Golfo,11204,10697,13994
2022-01-06,81,081006,Trapani,Castelvetrano,22474,21455,28795
2022-01-06,81,081007,Trapani,Custonaci,3952,3743,5096
2022-01-06,81,081008,Trapani,Erice,20851,19873,25537
2022-01-06,81,081009,Trapani,Favignana,3490,3299,4118
2022-01-06,81,081010,Trapani,Gibellina,3151,3028,3699
2022-01-06,81,081011,Trapani,Marsala,65362,62566,77462
2022-01-06,81,081012,Trapani,Mazara del Vallo,39981,38269,48083
2022-01-06,81,081013,Trapani,Paceco,8443,8025,10524
2022-01-06,81,081014,Trapani,Pantelleria,5320,5059,7092
2022-01-06,81,081015,Trapani,Partanna,8282,8057,9705
2022-01-06,81,081024,Trapani,Petrosino,5352,5154,7599
2022-01-06,81,081016,Trapani,Poggioreale,1050,1008,1350
2022-01-06,81,081017,Trapani,Salaparuta,1253,1218,1548
2022-01-06,81,081018,Trapani,Salemi,8095,7764,9780
2022-01-06,81,081020,Trapani,San Vito Lo Capo,3550,3317,4609
2022-01-06,81,081019,Trapani,Santa Ninfa,4048,3917,4672
2022-01-06,81,081021,Trapani,Trapani,50102,47641,62942
2022-01-06,81,081022,Trapani,Valderice,9163,8728,11190
2022-01-06,81,081023,Trapani,Vita,1537,1486,1770
