data,cod_prov,pro_com_t,provincia,comune,vaccinati,immunizzati,target
2021-12-01,86,086014,Enna,Piazza Armerina,14987,14627,18923
2021-12-01,86,086015,Enna,Pietraperzia,4827,4719,5818
2021-12-01,86,086016,Enna,Regalbuto,5019,4871,6150
2021-12-01,86,086017,Enna,Sperlinga,575,565,647
2021-12-01,86,086018,Enna,Troina,7002,6857,8006
2021-12-01,86,086019,Enna,Valguarnera Caropepe,5176,5087,6438
2021-12-01,86,086020,Enna,Villarosa,3496,3422,4053
2021-12-01,83,083107,Messina,Acquedolci,3964,3833,4960
2021-12-01,83,083001,Messina,Alcara li Fusi,1477,1437,1679
2021-12-01,83,083002,Messina,Alì,351,340,611
2021-12-01,83,083003,Messina,Alì Terme,1454,1396,2152
2021-12-01,83,083004,Messina,Antillo,606,581,753
2021-12-01,83,083005,Messina,Barcellona Pozzo di Gotto,29537,28730,35854
2021-12-01,83,083006,Messina,Basicò,410,390,521
2021-12-01,83,083007,Messina,Brolo,4614,4548,5170
2021-12-01,83,083008,Messina,Capizzi,1917,1855,2538
2021-12-01,83,083009,Messina,Capo d'Orlando,9893,9675,11936
2021-12-01,83,083010,Messina,Capri Leone,3160,3074,3905
2021-12-01,83,083011,Messina,Caronia,2350,2287,2809
2021-12-01,83,083012,Messina,Casalvecchio Siculo,509,500,689
2021-12-01,83,083013,Messina,Castel di Lucio,976,936,1088
2021-12-01,83,083014,Messina,Castell'Umberto,2003,1938,2682
2021-12-01,83,083015,Messina,Castelmola,647,625,984
2021-12-01,83,083016,Messina,Castroreale,1629,1595,2059
2021-12-01,83,083017,Messina,Cesarò,1647,1574,1977
2021-12-01,83,083018,Messina,Condrò,292,287,410
2021-12-01,83,083019,Messina,Falcone,2003,1945,2460
2021-12-01,83,083020,Messina,Ficarra,1084,1058,1259
2021-12-01,83,083021,Messina,Fiumedinisi,611,575,1156
2021-12-01,83,083022,Messina,Floresta,305,295,419
2021-12-01,83,083023,Messina,Fondachelli-Fantina,729,709,939
2021-12-01,83,083024,Messina,Forza d'Agrò,601,585,778
2021-12-01,83,083025,Messina,Francavilla di Sicilia,2592,2471,3277
2021-12-01,83,083026,Messina,Frazzanò,479,474,551
2021-12-01,83,083027,Messina,Furci Siculo,2113,2056,2888
2021-12-01,83,083028,Messina,Furnari,2459,2391,3483
2021-12-01,83,083029,Messina,Gaggi,1874,1770,2754
2021-12-01,83,083030,Messina,Galati Mamertino,1861,1789,2225
2021-12-01,83,083031,Messina,Gallodoro,238,238,319
2021-12-01,83,083032,Messina,Giardini-Naxos,5894,5595,8377
2021-12-01,83,083033,Messina,Gioiosa Marea,4669,4538,6242
2021-12-01,83,083034,Messina,Graniti,1013,970,1307
2021-12-01,83,083035,Messina,Gualtieri Sicaminò,1077,1031,1471
2021-12-01,83,083036,Messina,Itala,815,778,1370
2021-12-01,83,083037,Messina,Leni,422,417,620
2021-12-01,83,083038,Messina,Letojanni,1954,1869,2455
2021-12-01,83,083039,Messina,Librizzi,1186,1159,1472
2021-12-01,83,083040,Messina,Limina,588,575,681
2021-12-01,83,083041,Messina,Lipari,7987,7630,11176
2021-12-01,83,083042,Messina,Longi,1060,1025,1247
2021-12-01,83,083043,Messina,Malfa,654,646,874
2021-12-01,83,083044,Messina,Malvagna,506,493,609
2021-12-01,83,083045,Messina,Mandanici,391,381,511
2021-12-01,83,083046,Messina,Mazzarrà Sant'Andrea,979,940,1276
2021-12-01,83,083047,Messina,Merì,1550,1482,2042
2021-12-01,83,083048,Messina,Messina,150977,145288,203885
2021-12-01,83,083049,Messina,Milazzo,21456,20827,27225
2021-12-01,83,083050,Messina,Militello Rosmarino,916,882,1121
2021-12-01,83,083051,Messina,Mirto,731,713,840
2021-12-01,83,083052,Messina,Mistretta,3716,3638,4123
2021-12-01,83,083053,Messina,Moio Alcantara,541,525,629
2021-12-01,83,083054,Messina,Monforte San Giorgio,1778,1721,2371
2021-12-01,83,083055,Messina,Mongiuffi Melia,412,404,513
2021-12-01,83,083056,Messina,Montagnareale,981,961,1324
2021-12-01,83,083057,Messina,Montalbano Elicona,1476,1439,1915
2021-12-01,83,083058,Messina,Motta Camastra,563,541,718
2021-12-01,83,083059,Messina,Motta d'Affermo,549,536,633
2021-12-01,83,083060,Messina,Naso,2644,2588,3290
2021-12-01,83,083061,Messina,Nizza di Sicilia,2280,2195,3235
2021-12-01,83,083062,Messina,Novara di Sicilia,856,840,1120
2021-12-01,83,083063,Messina,Oliveri,1474,1434,1888
2021-12-01,83,083064,Messina,Pace del Mela,3943,3837,5499
2021-12-01,83,083065,Messina,Pagliara,724,694,1010
2021-12-01,83,083066,Messina,Patti,9161,8881,11599
2021-12-01,83,083067,Messina,Pettineo,937,921,1161
2021-12-01,83,083068,Messina,Piraino,2927,2885,3458
2021-12-01,83,083069,Messina,Raccuja,744,721,849
2021-12-01,83,083070,Messina,Reitano,561,538,658
2021-12-01,83,083071,Messina,Roccafiorita,191,190,172
2021-12-01,83,083072,Messina,Roccalumera,2662,2569,3607
2021-12-01,83,083073,Messina,Roccavaldina,717,696,931
2021-12-01,83,083074,Messina,Roccella Valdemone,461,450,541
2021-12-01,83,083075,Messina,Rodì Milici,1418,1388,1812
2021-12-01,83,083076,Messina,Rometta,4167,4011,5846
2021-12-01,83,083077,Messina,San Filippo del Mela,4282,4116,6047
2021-12-01,83,083078,Messina,San Fratello,2511,2446,3105
2021-12-01,83,083079,Messina,San Marco d'Alunzio,1558,1526,1665
2021-12-01,83,083080,Messina,San Pier Niceto,2193,1978,2428
2021-12-01,83,083081,Messina,San Piero Patti,2038,1985,2462
2021-12-01,83,083082,Messina,San Salvatore di Fitalia,935,922,1083
2021-12-01,83,083090,Messina,San Teodoro,913,863,1164
2021-12-01,83,083083,Messina,Santa Domenica Vittoria,715,697,812
2021-12-01,83,083086,Messina,Santa Lucia del Mela,3025,2919,4046
2021-12-01,83,083087,Messina,Santa Marina Salina,573,574,783
2021-12-01,83,083089,Messina,Santa Teresa di Riva,6028,5791,8545
2021-12-01,83,083084,Messina,Sant'Agata di Militello,9263,9038,11205
2021-12-01,83,083085,Messina,Sant'Alessio Siculo,934,906,1355
2021-12-01,83,083088,Messina,Sant'Angelo di Brolo,2144,2099,2642
2021-12-01,83,083091,Messina,Santo Stefano di Camastra,3250,3131,4073
2021-12-01,83,083092,Messina,Saponara,2561,2486,3422
2021-12-01,83,083093,Messina,Savoca,1031,993,1512
2021-12-01,83,083094,Messina,Scaletta Zanclea,1139,1096,1773
2021-12-01,83,083095,Messina,Sinagra,1880,1829,2325
2021-12-01,83,083096,Messina,Spadafora,3222,3124,4386
2021-12-01,83,083097,Messina,Taormina,6933,6711,9590
2021-12-01,83,083106,Messina,Terme Vigliatore,5082,4966,6390
2021-12-01,83,083098,Messina,Torregrotta,5203,4946,6469
2021-12-01,83,083108,Messina,Torrenova,3290,3208,4031
2021-12-01,83,083099,Messina,Tortorici,3922,3723,5375
2021-12-01,83,083100,Messina,Tripi,564,537,706
2021-12-01,83,083101,Messina,Tusa,2072,2027,2528
2021-12-01,83,083102,Messina,Ucria,756,749,875
2021-12-01,83,083103,Messina,Valdina,853,821,1179
2021-12-01,83,083104,Messina,Venetico,2581,2514,3543
2021-12-01,83,083105,Messina,Villafranca Tirrena,5559,5402,7513
2021-12-01,82,082001,Palermo,Alia,2739,2650,3096
2021-12-01,82,082002,Palermo,Alimena,1390,1340,1732
2021-12-01,82,082003,Palermo,Aliminusa,862,844,1026
2021-12-01,82,082004,Palermo,Altavilla Milicia,5909,5732,7403
2021-12-01,82,082005,Palermo,Altofonte,6841,6603,8680
2021-12-01,82,082006,Palermo,Bagheria,38793,37686,46931
2021-12-01,82,082007,Palermo,Balestrate,4818,4621,5750
2021-12-01,82,082008,Palermo,Baucina,1412,1354,1671
2021-12-01,82,082009,Palermo,Belmonte Mezzagno,8170,7902,9553
2021-12-01,82,082010,Palermo,Bisacquino,3332,3227,3861
2021-12-01,82,082082,Palermo,Blufi,654,627,853
2021-12-01,82,082011,Palermo,Bolognetta,2826,2735,3620
2021-12-01,82,082012,Palermo,Bompietro,992,943,1189
2021-12-01,82,082013,Palermo,Borgetto,4707,4524,6209
2021-12-01,82,082014,Palermo,Caccamo,5986,5800,7187
2021-12-01,82,082015,Palermo,Caltavuturo,2938,2875,3414
2021-12-01,82,082016,Palermo,Campofelice di Fitalia,370,358,420
2021-12-01,82,082017,Palermo,Campofelice di Roccella,5802,5663,6841
2021-12-01,82,082018,Palermo,Campofiorito,957,926,1085
2021-12-01,82,082019,Palermo,Camporeale,2275,2209,2701
2021-12-01,82,082020,Palermo,Capaci,8055,7840,10109
2021-12-01,82,082021,Palermo,Carini,26739,25776,33541
2021-12-01,82,082022,Palermo,Castelbuono,6814,6690,7684
2021-12-01,82,082023,Palermo,Casteldaccia,8390,8206,10066
2021-12-01,82,082024,Palermo,Castellana Sicula,2583,2473,2891
2021-12-01,82,082025,Palermo,Castronovo di Sicilia,2287,2222,2709
2021-12-01,82,082026,Palermo,Cefalà Diana,787,763,873
2021-12-01,82,082027,Palermo,Cefalù,11444,11218,12810
2021-12-01,82,082028,Palermo,Cerda,3675,3542,4446
2021-12-01,82,082029,Palermo,Chiusa Sclafani,2008,1958,2435
2021-12-01,82,082030,Palermo,Ciminna,2637,2552,3187
2021-12-01,82,082031,Palermo,Cinisi,8740,8459,10548
2021-12-01,82,082032,Palermo,Collesano,3047,3010,3486
2021-12-01,82,082033,Palermo,Contessa Entellina,1290,1263,1437
2021-12-01,82,082034,Palermo,Corleone,8024,7702,9575
2021-12-01,82,082035,Palermo,Ficarazzi,8725,8458,10932
2021-12-01,82,082036,Palermo,Gangi,5233,5133,5856
2021-12-01,82,082037,Palermo,Geraci Siculo,1527,1444,1665
2021-12-01,82,082038,Palermo,Giardinello,1672,1626,1987
2021-12-01,82,082039,Palermo,Giuliana,1500,1475,1630
2021-12-01,82,082040,Palermo,Godrano,862,841,990
2021-12-01,82,082041,Palermo,Gratteri,697,667,817
2021-12-01,82,082042,Palermo,Isnello,1205,1204,1291
2021-12-01,82,082043,Palermo,Isola delle Femmine,5033,4867,6283
2021-12-01,82,082044,Palermo,Lascari,2788,2737,3296
2021-12-01,82,082045,Palermo,Lercara Friddi,5181,4996,5796
2021-12-01,82,082046,Palermo,Marineo,4663,4501,5616
2021-12-01,82,082047,Palermo,Mezzojuso,2127,2074,2494
2021-12-01,82,082048,Palermo,Misilmeri,20577,19939,24921
2021-12-01,82,082049,Palermo,Monreale,26710,26016,32745
2021-12-01,82,082050,Palermo,Montelepre,4444,4292,5272
2021-12-01,82,082051,Palermo,Montemaggiore Belsito,2424,2335,2827
2021-12-01,82,082052,Palermo,Palazzo Adriano,1866,1795,1762
2021-12-01,82,082053,Palermo,Palermo,514674,500798,571035
2021-12-01,82,082054,Palermo,Partinico,22514,21536,27320
2021-12-01,82,082055,Palermo,Petralia Soprana,2257,2170,2847
2021-12-01,82,082056,Palermo,Petralia Sottana,2037,1915,2356
2021-12-01,82,082057,Palermo,Piana degli Albanesi,4332,4218,5279
2021-12-01,82,082058,Palermo,Polizzi Generosa,2388,2295,2875
2021-12-01,82,082059,Palermo,Pollina,2296,2259,2628
2021-12-01,82,082060,Palermo,Prizzi,3631,3547,4064
2021-12-01,82,082061,Palermo,Roccamena,1093,1063,1259
2021-12-01,82,082062,Palermo,Roccapalumba,1799,1738,2051
2021-12-01,82,082063,Palermo,San Cipirello,3502,3375,4552
2021-12-01,82,082064,Palermo,San Giuseppe Jato,5880,5673,7340
2021-12-01,82,082065,Palermo,San Mauro Castelverde,1007,985,1325
2021-12-01,82,082066,Palermo,Santa Cristina Gela,755,729,878
2021-12-01,82,082067,Palermo,Santa Flavia,7567,7337,9732
2021-12-01,82,082068,Palermo,Sciara,1864,1804,2283
2021-12-01,82,082081,Palermo,Scillato,508,494,570
2021-12-01,82,082069,Palermo,Sclafani Bagni,328,324,366
2021-12-01,82,082070,Palermo,Termini Imerese,19626,18984,22713
2021-12-01,82,082071,Palermo,Terrasini,8928,8606,11016
2021-12-01,82,082072,Palermo,Torretta,2863,2761,3641
2021-12-01,82,082073,Palermo,Trabia,7293,7035,9191
2021-12-01,82,082074,Palermo,Trappeto,2099,2005,2697
2021-12-01,82,082075,Palermo,Ustica,1112,1094,1176
2021-12-01,82,082076,Palermo,Valledolmo,2497,2449,3041
2021-12-01,82,082077,Palermo,Ventimiglia di Sicilia,1524,1482,1683
2021-12-01,82,082078,Palermo,Vicari,1996,1910,2300
2021-12-01,82,082079,Palermo,Villabate,12858,12369,16868
2021-12-01,82,082080,Palermo,Villafrati,2541,2469,2827
2021-12-01,88,088001,Ragusa,Acate,7388,7070,9608
2021-12-01,88,088002,Ragusa,Chiaramonte Gulfi,5915,5782,7205
2021-12-01,88,088003,Ragusa,Comiso,22212,21592,26829
2021-12-01,88,088004,Ragusa,Giarratana,2408,2374,2609
2021-12-01,88,088005,Ragusa,Ispica,11912,11596,14538
2021-12-01,88,088006,Ragusa,Modica,42408,41456,47827
2021-12-01,88,088007,Ragusa,Monterosso Almo,2344,2287,2604
2021-12-01,88,088008,Ragusa,Pozzallo,14089,13724,16839
2021-12-01,88,088009,Ragusa,Ragusa,58805,57669,64184
2021-12-01,88,088010,Ragusa,Santa Croce Camerina,8267,7946,9606
2021-12-01,88,088011,Ragusa,Scicli,20123,19540,23970
2021-12-01,88,088012,Ragusa,Vittoria,46002,44319,54647
2021-12-01,89,089001,Siracusa,Augusta,25180,24213,31299
2021-12-01,89,089002,Siracusa,Avola,22759,21903,27328
2021-12-01,89,089003,Siracusa,Buccheri,1343,1315,1707
2021-12-01,89,089004,Siracusa,Buscemi,761,753,908
2021-12-01,89,089005,Siracusa,Canicattini Bagni,4623,4421,6031
2021-12-01,89,089006,Siracusa,Carlentini,11729,11351,15228
2021-12-01,89,089007,Siracusa,Cassaro,552,545,680
2021-12-01,89,089008,Siracusa,Ferla,1649,1566,2153
2021-12-01,89,089009,Siracusa,Floridia,14895,14120,18807
2021-12-01,89,089010,Siracusa,Francofonte,7782,7432,10550
2021-12-01,89,089011,Siracusa,Lentini,15225,14583,19865
2021-12-01,89,089012,Siracusa,Melilli,9472,9104,11878
2021-12-01,89,089013,Siracusa,Noto,16045,15424,21187
2021-12-01,89,089014,Siracusa,Pachino,16448,15903,19307
2021-12-01,89,089015,Siracusa,Palazzolo Acreide,6677,6465,7614
2021-12-01,89,089020,Siracusa,Portopalo di Capo Passero,2671,2589,3404
2021-12-01,89,089021,Siracusa,Priolo Gargallo,8353,7991,10289
2021-12-01,89,089016,Siracusa,Rosolini,15512,14859,18310
2021-12-01,89,089017,Siracusa,Siracusa,86776,83848,106096
2021-12-01,89,089018,Siracusa,Solarino,5187,4984,6766
2021-12-01,89,089019,Siracusa,Sortino,6439,6193,7567
2021-12-01,81,081001,Trapani,Alcamo,35514,34491,40307
2021-12-01,81,081002,Trapani,Buseto Palizzolo,2199,2100,2498
2021-12-01,81,081003,Trapani,Calatafimi-Segesta,5106,4994,5723
2021-12-01,81,081004,Trapani,Campobello di Mazara,8026,7669,10372
2021-12-01,81,081005,Trapani,Castellammare del Golfo,10839,10497,13212
2021-12-01,81,081006,Trapani,Castelvetrano,21920,21117,27493
2021-12-01,81,081007,Trapani,Custonaci,3787,3598,4810
2021-12-01,81,081008,Trapani,Erice,19996,19203,23881
2021-12-01,81,081009,Trapani,Favignana,3335,3209,3960
2021-12-01,81,081010,Trapani,Gibellina,3081,2994,3532
2021-12-01,81,081011,Trapani,Marsala,62550,60435,72455
2021-12-01,81,081012,Trapani,Mazara del Vallo,38518,37043,44700
2021-12-01,81,081013,Trapani,Paceco,8112,7790,9884
2021-12-01,81,081014,Trapani,Pantelleria,5165,4870,6666
2021-12-01,81,081015,Trapani,Partanna,8037,7844,9136
2021-12-01,81,081024,Trapani,Petrosino,5225,5055,7119
2021-12-01,81,081016,Trapani,Poggioreale,1005,979,1287
2021-12-01,81,081017,Trapani,Salaparuta,1215,1173,1450
2021-12-01,81,081018,Trapani,Salemi,7811,7570,9224
2021-12-01,81,081020,Trapani,San Vito Lo Capo,3383,3215,4381
2021-12-01,81,081019,Trapani,Santa Ninfa,3933,3827,4430
2021-12-01,81,081021,Trapani,Trapani,48000,46076,59041
2021-12-01,81,081022,Trapani,Valderice,8767,8415,10564
2021-12-01,81,081023,Trapani,Vita,1494,1458,1708
