data,cod_prov,pro_com_t,provincia,comune,vaccinati,immunizzati,target
2021-12-29,87,087022,Catania,Maletto,2907,2835,3476
2021-12-29,87,087057,Catania,Maniace,2494,2368,3546
2021-12-29,87,087023,Catania,Mascali,9719,9265,13426
2021-12-29,87,087024,Catania,Mascalucia,20993,20092,30150
2021-12-29,87,087056,Catania,Mazzarrone,2987,2900,3728
2021-12-29,87,087025,Catania,Militello in Val di Catania,4935,4827,6530
2021-12-29,87,087026,Catania,Milo,798,777,1008
2021-12-29,87,087027,Catania,Mineo,3777,3701,4831
2021-12-29,87,087028,Catania,Mirabella Imbaccari,3214,3085,4112
2021-12-29,87,087029,Catania,Misterbianco,30393,28927,46253
2021-12-29,87,087030,Catania,Motta Sant'Anastasia,7803,7466,11342
2021-12-29,87,087031,Catania,Nicolosi,5038,4797,7206
2021-12-29,87,087032,Catania,Palagonia,10434,10002,14953
2021-12-29,87,087033,Catania,Paternò,31976,30528,43463
2021-12-29,87,087034,Catania,Pedara,9414,8970,14013
2021-12-29,87,087035,Catania,Piedimonte Etneo,2682,2594,3784
2021-12-29,87,087036,Catania,Raddusa,2089,1999,2758
2021-12-29,87,087058,Catania,Ragalna,2516,2417,3882
2021-12-29,87,087037,Catania,Ramacca,7465,7272,9858
2021-12-29,87,087038,Catania,Randazzo,7629,7334,9945
2021-12-29,87,087039,Catania,Riposto,9743,9373,13420
2021-12-29,87,087040,Catania,San Cono,1798,1749,2327
2021-12-29,87,087041,Catania,San Giovanni la Punta,16331,15774,22283
2021-12-29,87,087042,Catania,San Gregorio di Catania,8293,8035,11019
2021-12-29,87,087043,Catania,San Michele di Ganzaria,2148,2056,2865
2021-12-29,87,087044,Catania,San Pietro Clarenza,5091,4865,7665
2021-12-29,87,087047,Catania,Santa Maria di Licodia,4813,4608,7018
2021-12-29,87,087048,Catania,Santa Venerina,5711,5439,7959
2021-12-29,87,087045,Catania,Sant'Agata li Battiati,6538,6369,8998
2021-12-29,87,087046,Catania,Sant'Alfio,1064,1022,1451
2021-12-29,87,087049,Catania,Scordia,12706,12345,15686
2021-12-29,87,087050,Catania,Trecastagni,7540,7168,10544
2021-12-29,87,087051,Catania,Tremestieri Etneo,13540,13024,19127
2021-12-29,87,087052,Catania,Valverde,5313,5128,7435
2021-12-29,87,087053,Catania,Viagrande,6148,5892,8339
2021-12-29,87,087054,Catania,Vizzini,4568,4375,5544
2021-12-29,87,087055,Catania,Zafferana Etnea,6449,6138,8868
2021-12-29,86,086001,Enna,Agira,5362,5134,7438
2021-12-29,86,086002,Enna,Aidone,3400,3324,4264
2021-12-29,86,086003,Enna,Assoro,3605,3503,4721
2021-12-29,86,086004,Enna,Barrafranca,8703,8369,11598
2021-12-29,86,086005,Enna,Calascibetta,3359,3340,4020
2021-12-29,86,086006,Enna,Catenanuova,3160,3056,4341
2021-12-29,86,086007,Enna,Centuripe,3772,3695,4989
2021-12-29,86,086008,Enna,Cerami,1598,1554,1808
2021-12-29,86,086009,Enna,Enna,21453,21149,25177
2021-12-29,86,086010,Enna,Gagliano Castelferrato,2597,2560,3261
2021-12-29,86,086011,Enna,Leonforte,9899,9629,12104
2021-12-29,86,086012,Enna,Nicosia,10247,10080,12539
2021-12-29,86,086013,Enna,Nissoria,1972,1930,2734
2021-12-29,86,086014,Enna,Piazza Armerina,15294,15004,19995
2021-12-29,86,086015,Enna,Pietraperzia,4956,4835,6204
2021-12-29,86,086016,Enna,Regalbuto,5120,5006,6581
2021-12-29,86,086017,Enna,Sperlinga,596,580,683
2021-12-29,86,086018,Enna,Troina,7019,6946,8421
2021-12-29,86,086019,Enna,Valguarnera Caropepe,5320,5255,6901
2021-12-29,86,086020,Enna,Villarosa,3586,3523,4337
2021-12-29,83,083107,Messina,Acquedolci,4065,3943,5238
2021-12-29,83,083001,Messina,Alcara li Fusi,1476,1436,1724
2021-12-29,83,083002,Messina,Alì,378,352,673
2021-12-29,83,083003,Messina,Alì Terme,1495,1419,2293
2021-12-29,83,083004,Messina,Antillo,647,597,815
2021-12-29,83,083005,Messina,Barcellona Pozzo di Gotto,30428,29760,38212
2021-12-29,83,083006,Messina,Basicò,433,421,549
2021-12-29,83,083007,Messina,Brolo,4661,4695,5511
2021-12-29,83,083008,Messina,Capizzi,2113,1948,2812
2021-12-29,83,083009,Messina,Capo d'Orlando,10053,9886,12563
2021-12-29,83,083010,Messina,Capri Leone,3205,3128,4118
2021-12-29,83,083011,Messina,Caronia,2420,2330,2985
2021-12-29,83,083012,Messina,Casalvecchio Siculo,525,509,722
2021-12-29,83,083013,Messina,Castel di Lucio,1008,970,1165
2021-12-29,83,083014,Messina,Castell'Umberto,2038,1959,2778
2021-12-29,83,083015,Messina,Castelmola,653,633,1029
2021-12-29,83,083016,Messina,Castroreale,1712,1654,2182
2021-12-29,83,083017,Messina,Cesarò,1750,1656,2138
2021-12-29,83,083018,Messina,Condrò,321,304,449
2021-12-29,83,083019,Messina,Falcone,2073,2015,2599
2021-12-29,83,083020,Messina,Ficarra,1085,1081,1293
2021-12-29,83,083021,Messina,Fiumedinisi,632,590,1226
2021-12-29,83,083022,Messina,Floresta,328,305,438
2021-12-29,83,083023,Messina,Fondachelli-Fantina,760,751,991
2021-12-29,83,083024,Messina,Forza d'Agrò,627,625,851
2021-12-29,83,083025,Messina,Francavilla di Sicilia,2756,2577,3502
2021-12-29,83,083026,Messina,Frazzanò,503,485,588
2021-12-29,83,083027,Messina,Furci Siculo,2183,2112,3096
2021-12-29,83,083028,Messina,Furnari,2494,2414,3599
2021-12-29,83,083029,Messina,Gaggi,1931,1796,2899
2021-12-29,83,083030,Messina,Galati Mamertino,1909,1823,2287
2021-12-29,83,083031,Messina,Gallodoro,249,259,339
2021-12-29,83,083032,Messina,Giardini-Naxos,6008,5679,8705
2021-12-29,83,083033,Messina,Gioiosa Marea,4741,4676,6514
2021-12-29,83,083034,Messina,Graniti,1039,977,1365
2021-12-29,83,083035,Messina,Gualtieri Sicaminò,1131,1064,1552
2021-12-29,83,083036,Messina,Itala,816,779,1413
2021-12-29,83,083037,Messina,Leni,447,443,661
2021-12-29,83,083038,Messina,Letojanni,2063,1963,2659
2021-12-29,83,083039,Messina,Librizzi,1197,1176,1528
2021-12-29,83,083040,Messina,Limina,604,591,712
2021-12-29,83,083041,Messina,Lipari,8298,7829,11780
2021-12-29,83,083042,Messina,Longi,1071,1039,1307
2021-12-29,83,083043,Messina,Malfa,695,682,935
2021-12-29,83,083044,Messina,Malvagna,511,497,631
2021-12-29,83,083045,Messina,Mandanici,398,384,540
2021-12-29,83,083046,Messina,Mazzarrà Sant'Andrea,1005,987,1348
2021-12-29,83,083047,Messina,Merì,1619,1550,2213
2021-12-29,83,083048,Messina,Messina,154536,146615,214068
2021-12-29,83,083049,Messina,Milazzo,22666,21972,29414
2021-12-29,83,083050,Messina,Militello Rosmarino,927,887,1158
2021-12-29,83,083051,Messina,Mirto,738,725,889
2021-12-29,83,083052,Messina,Mistretta,3714,3668,4292
2021-12-29,83,083053,Messina,Moio Alcantara,539,525,651
2021-12-29,83,083054,Messina,Monforte San Giorgio,1840,1787,2489
2021-12-29,83,083055,Messina,Mongiuffi Melia,431,416,538
2021-12-29,83,083056,Messina,Montagnareale,994,973,1389
2021-12-29,83,083057,Messina,Montalbano Elicona,1505,1433,1949
2021-12-29,83,083058,Messina,Motta Camastra,578,558,775
2021-12-29,83,083059,Messina,Motta d'Affermo,561,546,661
2021-12-29,83,083060,Messina,Naso,2713,2635,3423
2021-12-29,83,083061,Messina,Nizza di Sicilia,2351,2239,3397
2021-12-29,83,083062,Messina,Novara di Sicilia,860,849,1151
2021-12-29,83,083063,Messina,Oliveri,1524,1470,1969
2021-12-29,83,083064,Messina,Pace del Mela,4053,3928,5800
2021-12-29,83,083065,Messina,Pagliara,725,707,1054
2021-12-29,83,083066,Messina,Patti,9456,9189,12313
2021-12-29,83,083067,Messina,Pettineo,938,918,1198
2021-12-29,83,083068,Messina,Piraino,2951,2950,3651
2021-12-29,83,083069,Messina,Raccuja,763,760,888
2021-12-29,83,083070,Messina,Reitano,594,567,717
2021-12-29,83,083071,Messina,Roccafiorita,197,196,176
2021-12-29,83,083072,Messina,Roccalumera,2743,2640,3821
2021-12-29,83,083073,Messina,Roccavaldina,737,710,974
2021-12-29,83,083074,Messina,Roccella Valdemone,468,456,571
2021-12-29,83,083075,Messina,Rodì Milici,1439,1430,1893
2021-12-29,83,083076,Messina,Rometta,4344,4145,6217
2021-12-29,83,083077,Messina,San Filippo del Mela,4481,4291,6481
2021-12-29,83,083078,Messina,San Fratello,2593,2484,3238
2021-12-29,83,083079,Messina,San Marco d'Alunzio,1590,1576,1770
2021-12-29,83,083080,Messina,San Pier Niceto,2214,1974,2510
2021-12-29,83,083081,Messina,San Piero Patti,2082,2029,2579
2021-12-29,83,083082,Messina,San Salvatore di Fitalia,948,932,1137
2021-12-29,83,083090,Messina,San Teodoro,916,868,1217
2021-12-29,83,083083,Messina,Santa Domenica Vittoria,735,710,848
2021-12-29,83,083086,Messina,Santa Lucia del Mela,3100,2967,4276
2021-12-29,83,083087,Messina,Santa Marina Salina,599,616,831
2021-12-29,83,083089,Messina,Santa Teresa di Riva,6122,5868,8945
2021-12-29,83,083084,Messina,Sant'Agata di Militello,9319,9075,11609
2021-12-29,83,083085,Messina,Sant'Alessio Siculo,964,922,1431
2021-12-29,83,083088,Messina,Sant'Angelo di Brolo,2146,2108,2732
2021-12-29,83,083091,Messina,Santo Stefano di Camastra,3290,3175,4236
2021-12-29,83,083092,Messina,Saponara,2658,2532,3594
2021-12-29,83,083093,Messina,Savoca,1051,1000,1598
2021-12-29,83,083094,Messina,Scaletta Zanclea,1190,1119,1855
2021-12-29,83,083095,Messina,Sinagra,1900,1876,2432
2021-12-29,83,083096,Messina,Spadafora,3281,3136,4518
2021-12-29,83,083097,Messina,Taormina,7175,6929,10144
2021-12-29,83,083106,Messina,Terme Vigliatore,5265,5153,6827
2021-12-29,83,083098,Messina,Torregrotta,5403,5119,6964
2021-12-29,83,083108,Messina,Torrenova,3326,3249,4247
2021-12-29,83,083099,Messina,Tortorici,4174,3889,5688
2021-12-29,83,083100,Messina,Tripi,585,573,743
2021-12-29,83,083101,Messina,Tusa,2099,2033,2605
2021-12-29,83,083102,Messina,Ucria,769,818,915
2021-12-29,83,083103,Messina,Valdina,868,842,1234
2021-12-29,83,083104,Messina,Venetico,2643,2560,3755
2021-12-29,83,083105,Messina,Villafranca Tirrena,5748,5511,7907
2021-12-29,82,082001,Palermo,Alia,2772,2691,3270
2021-12-29,82,082002,Palermo,Alimena,1397,1327,1744
2021-12-29,82,082003,Palermo,Aliminusa,882,869,1079
2021-12-29,82,082004,Palermo,Altavilla Milicia,6013,5778,7876
2021-12-29,82,082005,Palermo,Altofonte,6986,6761,9402
2021-12-29,82,082006,Palermo,Bagheria,39777,38616,50511
2021-12-29,82,082007,Palermo,Balestrate,4820,4568,5940
2021-12-29,82,082008,Palermo,Baucina,1420,1346,1766
2021-12-29,82,082009,Palermo,Belmonte Mezzagno,8224,7948,10301
2021-12-29,82,082010,Palermo,Bisacquino,3378,3239,4060
2021-12-29,82,082082,Palermo,Blufi,708,641,898
2021-12-29,82,082011,Palermo,Bolognetta,2852,2750,3851
2021-12-29,82,082012,Palermo,Bompietro,1012,946,1218
2021-12-29,82,082013,Palermo,Borgetto,4877,4582,6707
2021-12-29,82,082014,Palermo,Caccamo,5980,5789,7549
2021-12-29,82,082015,Palermo,Caltavuturo,2983,2908,3572
2021-12-29,82,082016,Palermo,Campofelice di Fitalia,382,365,451
2021-12-29,82,082017,Palermo,Campofelice di Roccella,5897,5744,7243
2021-12-29,82,082018,Palermo,Campofiorito,972,937,1143
2021-12-29,82,082019,Palermo,Camporeale,2321,2231,2907
2021-12-29,82,082020,Palermo,Capaci,8025,7812,10692
2021-12-29,82,082021,Palermo,Carini,27079,26130,36216
2021-12-29,82,082022,Palermo,Castelbuono,6866,6738,8018
2021-12-29,82,082023,Palermo,Casteldaccia,8599,8454,10988
2021-12-29,82,082024,Palermo,Castellana Sicula,2628,2476,3023
2021-12-29,82,082025,Palermo,Castronovo di Sicilia,2303,2229,2790
2021-12-29,82,082026,Palermo,Cefalà Diana,823,785,957
2021-12-29,82,082027,Palermo,Cefalù,11546,11390,13448
2021-12-29,82,082028,Palermo,Cerda,3790,3668,4772
2021-12-29,82,082029,Palermo,Chiusa Sclafani,2033,1954,2525
2021-12-29,82,082030,Palermo,Ciminna,2645,2559,3333
2021-12-29,82,082031,Palermo,Cinisi,8888,8548,11309
2021-12-29,82,082032,Palermo,Collesano,3042,3039,3636
2021-12-29,82,082033,Palermo,Contessa Entellina,1302,1267,1481
2021-12-29,82,082034,Palermo,Corleone,8179,7738,10166
2021-12-29,82,082035,Palermo,Ficarazzi,8985,8698,12005
2021-12-29,82,082036,Palermo,Gangi,5292,5156,6110
2021-12-29,82,082037,Palermo,Geraci Siculo,1545,1462,1723
2021-12-29,82,082038,Palermo,Giardinello,1715,1639,2150
2021-12-29,82,082039,Palermo,Giuliana,1511,1465,1686
2021-12-29,82,082040,Palermo,Godrano,872,865,1046
2021-12-29,82,082041,Palermo,Gratteri,722,677,862
2021-12-29,82,082042,Palermo,Isnello,1214,1268,1353
2021-12-29,82,082043,Palermo,Isola delle Femmine,5118,4976,6703
2021-12-29,82,082044,Palermo,Lascari,2858,2756,3513
2021-12-29,82,082045,Palermo,Lercara Friddi,5205,5045,6103
2021-12-29,82,082046,Palermo,Marineo,4774,4595,6023
2021-12-29,82,082047,Palermo,Mezzojuso,2137,2074,2609
2021-12-29,82,082048,Palermo,Misilmeri,20992,20336,27107
2021-12-29,82,082049,Palermo,Monreale,27868,27203,36353
2021-12-29,82,082050,Palermo,Montelepre,4570,4344,5623
2021-12-29,82,082051,Palermo,Montemaggiore Belsito,2501,2374,2950
2021-12-29,82,082052,Palermo,Palazzo Adriano,1892,1798,1812
2021-12-29,82,082053,Palermo,Palermo,524090,509441,610401
2021-12-29,82,082054,Palermo,Partinico,23125,21778,29279
2021-12-29,82,082055,Palermo,Petralia Soprana,2316,2173,2963
2021-12-29,82,082056,Palermo,Petralia Sottana,2172,1927,2446
2021-12-29,82,082057,Palermo,Piana degli Albanesi,4329,4237,5478
2021-12-29,82,082058,Palermo,Polizzi Generosa,2431,2333,2944
2021-12-29,82,082059,Palermo,Pollina,2311,2269,2731
2021-12-29,82,082060,Palermo,Prizzi,3683,3593,4245
2021-12-29,82,082061,Palermo,Roccamena,1114,1074,1342
2021-12-29,82,082062,Palermo,Roccapalumba,1890,1820,2228
2021-12-29,82,082063,Palermo,San Cipirello,3565,3411,4856
2021-12-29,82,082064,Palermo,San Giuseppe Jato,6070,5761,7844
2021-12-29,82,082065,Palermo,San Mauro Castelverde,1023,989,1375
2021-12-29,82,082066,Palermo,Santa Cristina Gela,781,755,961
2021-12-29,82,082067,Palermo,Santa Flavia,7735,7479,10423
2021-12-29,82,082068,Palermo,Sciara,1883,1804,2437
2021-12-29,82,082081,Palermo,Scillato,513,492,607
2021-12-29,82,082069,Palermo,Sclafani Bagni,336,326,382
2021-12-29,82,082070,Palermo,Termini Imerese,19947,19230,24149
2021-12-29,82,082071,Palermo,Terrasini,9097,8685,11871
2021-12-29,82,082072,Palermo,Torretta,2952,2839,3980
2021-12-29,82,082073,Palermo,Trabia,7558,7229,9849
2021-12-29,82,082074,Palermo,Trappeto,2130,2018,2869
2021-12-29,82,082075,Palermo,Ustica,1111,1100,1228
2021-12-29,82,082076,Palermo,Valledolmo,2526,2469,3171
2021-12-29,82,082077,Palermo,Ventimiglia di Sicilia,1526,1481,1768
2021-12-29,82,082078,Palermo,Vicari,2025,1935,2407
2021-12-29,82,082079,Palermo,Villabate,13089,12600,18407
2021-12-29,82,082080,Palermo,Villafrati,2559,2514,3009
2021-12-29,88,088001,Ragusa,Acate,7304,7048,10036
2021-12-29,88,088002,Ragusa,Chiaramonte Gulfi,6018,5877,7623
2021-12-29,88,088003,Ragusa,Comiso,22492,21926,28579
2021-12-29,88,088004,Ragusa,Giarratana,2459,2465,2745
2021-12-29,88,088005,Ragusa,Ispica,12094,11754,15464
2021-12-29,88,088006,Ragusa,Modica,43055,41910,51122
2021-12-29,88,088007,Ragusa,Monterosso Almo,2393,2346,2745
2021-12-29,88,088008,Ragusa,Pozzallo,14359,13980,18048
2021-12-29,88,088009,Ragusa,Ragusa,61296,60178,69845
2021-12-29,88,088010,Ragusa,Santa Croce Camerina,8540,8167,10327
2021-12-29,88,088011,Ragusa,Scicli,20557,19868,25607
2021-12-29,88,088012,Ragusa,Vittoria,46892,45247,58961
2021-12-29,89,089001,Siracusa,Augusta,26231,24850,33586
2021-12-29,89,089002,Siracusa,Avola,23332,22306,29246
2021-12-29,89,089003,Siracusa,Buccheri,1367,1319,1747
2021-12-29,89,089004,Siracusa,Buscemi,776,765,952
2021-12-29,89,089005,Siracusa,Canicattini Bagni,4822,4549,6392
2021-12-29,89,089006,Siracusa,Carlentini,12243,11814,16498
2021-12-29,89,089007,Siracusa,Cassaro,575,575,714
2021-12-29,89,089008,Siracusa,Ferla,1732,1636,2270
2021-12-29,89,089009,Siracusa,Floridia,15849,14917,20621
2021-12-29,89,089010,Siracusa,Francofonte,8062,7705,11349
2021-12-29,89,089011,Siracusa,Lentini,15954,15123,21306
2021-12-29,89,089012,Siracusa,Melilli,9676,9285,12671
2021-12-29,89,089013,Siracusa,Noto,16372,15705,22607
2021-12-29,89,089014,Siracusa,Pachino,16669,16288,20501
2021-12-29,89,089015,Siracusa,Palazzolo Acreide,6713,6461,8016
2021-12-29,89,089020,Siracusa,Portopalo di Capo Passero,2751,2686,3639
2021-12-29,89,089021,Siracusa,Priolo Gargallo,8539,8206,10968
2021-12-29,89,089016,Siracusa,Rosolini,15829,15147,19697
2021-12-29,89,089017,Siracusa,Siracusa,88705,85540,112641
2021-12-29,89,089018,Siracusa,Solarino,5348,5132,7203
2021-12-29,89,089019,Siracusa,Sortino,6632,6483,8049
2021-12-29,81,081001,Trapani,Alcamo,36345,34950,42910
2021-12-29,81,081002,Trapani,Buseto Palizzolo,2292,2180,2691
2021-12-29,81,081003,Trapani,Calatafimi-Segesta,5216,5062,6053
2021-12-29,81,081004,Trapani,Campobello di Mazara,8293,7891,10945
2021-12-29,81,081005,Trapani,Castellammare del Golfo,11062,10644,13994
2021-12-29,81,081006,Trapani,Castelvetrano,22261,21277,28795
2021-12-29,81,081007,Trapani,Custonaci,3906,3692,5096
2021-12-29,81,081008,Trapani,Erice,20659,19732,25537
2021-12-29,81,081009,Trapani,Favignana,3459,3271,4118
2021-12-29,81,081010,Trapani,Gibellina,3123,3015,3699
2021-12-29,81,081011,Trapani,Marsala,64712,62171,77462
2021-12-29,81,081012,Trapani,Mazara del Vallo,39702,38063,48083
2021-12-29,81,081013,Trapani,Paceco,8333,7965,10524
2021-12-29,81,081014,Trapani,Pantelleria,5291,5024,7092
2021-12-29,81,081015,Trapani,Partanna,8208,8015,9705
2021-12-29,81,081024,Trapani,Petrosino,5312,5122,7599
2021-12-29,81,081016,Trapani,Poggioreale,1043,1004,1350
2021-12-29,81,081017,Trapani,Salaparuta,1243,1210,1548
2021-12-29,81,081018,Trapani,Salemi,8030,7742,9780
2021-12-29,81,081020,Trapani,San Vito Lo Capo,3525,3300,4609
2021-12-29,81,081019,Trapani,Santa Ninfa,4001,3896,4672
2021-12-29,81,081021,Trapani,Trapani,49611,47314,62942
2021-12-29,81,081022,Trapani,Valderice,9096,8643,11190
2021-12-29,81,081023,Trapani,Vita,1530,1478,1770
