data,cod_prov,pro_com_t,provincia,comune,vaccinati,immunizzati,target
2021-11-10,83,083017,Messina,Cesarò,1615,1541,1977
2021-11-10,83,083018,Messina,Condrò,289,283,410
2021-11-10,83,083019,Messina,Falcone,1983,1922,2460
2021-11-10,83,083020,Messina,Ficarra,1071,1049,1259
2021-11-10,83,083021,Messina,Fiumedinisi,592,557,1156
2021-11-10,83,083022,Messina,Floresta,300,290,419
2021-11-10,83,083023,Messina,Fondachelli-Fantina,720,692,939
2021-11-10,83,083024,Messina,Forza d'Agrò,595,572,778
2021-11-10,83,083025,Messina,Francavilla di Sicilia,2513,2410,3277
2021-11-10,83,083026,Messina,Frazzanò,476,467,551
2021-11-10,83,083027,Messina,Furci Siculo,2094,2015,2888
2021-11-10,83,083028,Messina,Furnari,2415,2308,3483
2021-11-10,83,083029,Messina,Gaggi,1805,1686,2754
2021-11-10,83,083030,Messina,Galati Mamertino,1844,1757,2225
2021-11-10,83,083031,Messina,Gallodoro,238,231,319
2021-11-10,83,083032,Messina,Giardini-Naxos,5737,5442,8377
2021-11-10,83,083033,Messina,Gioiosa Marea,4587,4436,6242
2021-11-10,83,083034,Messina,Graniti,983,946,1307
2021-11-10,83,083035,Messina,Gualtieri Sicaminò,1051,1016,1471
2021-11-10,83,083036,Messina,Itala,801,769,1370
2021-11-10,83,083037,Messina,Leni,420,406,620
2021-11-10,83,083038,Messina,Letojanni,1919,1820,2455
2021-11-10,83,083039,Messina,Librizzi,1175,1118,1472
2021-11-10,83,083040,Messina,Limina,585,569,681
2021-11-10,83,083041,Messina,Lipari,7852,7487,11176
2021-11-10,83,083042,Messina,Longi,1047,1014,1247
2021-11-10,83,083043,Messina,Malfa,644,611,874
2021-11-10,83,083044,Messina,Malvagna,505,489,609
2021-11-10,83,083045,Messina,Mandanici,387,377,511
2021-11-10,83,083046,Messina,Mazzarrà Sant'Andrea,964,925,1276
2021-11-10,83,083047,Messina,Merì,1514,1428,2042
2021-11-10,83,083048,Messina,Messina,148245,142720,203885
2021-11-10,83,083049,Messina,Milazzo,21078,20310,27225
2021-11-10,83,083050,Messina,Militello Rosmarino,906,870,1121
2021-11-10,83,083051,Messina,Mirto,725,710,840
2021-11-10,83,083052,Messina,Mistretta,3682,3602,4123
2021-11-10,83,083053,Messina,Moio Alcantara,534,512,629
2021-11-10,83,083054,Messina,Monforte San Giorgio,1725,1670,2371
2021-11-10,83,083055,Messina,Mongiuffi Melia,409,400,513
2021-11-10,83,083056,Messina,Montagnareale,977,946,1324
2021-11-10,83,083057,Messina,Montalbano Elicona,1463,1415,1915
2021-11-10,83,083058,Messina,Motta Camastra,556,536,718
2021-11-10,83,083059,Messina,Motta d'Affermo,547,532,633
2021-11-10,83,083060,Messina,Naso,2608,2544,3290
2021-11-10,83,083061,Messina,Nizza di Sicilia,2247,2148,3235
2021-11-10,83,083062,Messina,Novara di Sicilia,846,807,1120
2021-11-10,83,083063,Messina,Oliveri,1444,1387,1888
2021-11-10,83,083064,Messina,Pace del Mela,3866,3718,5499
2021-11-10,83,083065,Messina,Pagliara,711,682,1010
2021-11-10,83,083066,Messina,Patti,9014,8695,11599
2021-11-10,83,083067,Messina,Pettineo,934,916,1161
2021-11-10,83,083068,Messina,Piraino,2891,2826,3458
2021-11-10,83,083069,Messina,Raccuja,739,714,849
2021-11-10,83,083070,Messina,Reitano,552,533,658
2021-11-10,83,083071,Messina,Roccafiorita,191,189,172
2021-11-10,83,083072,Messina,Roccalumera,2625,2539,3607
2021-11-10,83,083073,Messina,Roccavaldina,706,682,931
2021-11-10,83,083074,Messina,Roccella Valdemone,457,448,541
2021-11-10,83,083075,Messina,Rodì Milici,1407,1367,1812
2021-11-10,83,083076,Messina,Rometta,4078,3950,5846
2021-11-10,83,083077,Messina,San Filippo del Mela,4189,4028,6047
2021-11-10,83,083078,Messina,San Fratello,2475,2372,3105
2021-11-10,83,083079,Messina,San Marco d'Alunzio,1545,1519,1665
2021-11-10,83,083080,Messina,San Pier Niceto,2154,1945,2428
2021-11-10,83,083081,Messina,San Piero Patti,2013,1933,2462
2021-11-10,83,083082,Messina,San Salvatore di Fitalia,930,911,1083
2021-11-10,83,083090,Messina,San Teodoro,901,857,1164
2021-11-10,83,083083,Messina,Santa Domenica Vittoria,709,688,812
2021-11-10,83,083086,Messina,Santa Lucia del Mela,2981,2833,4046
2021-11-10,83,083087,Messina,Santa Marina Salina,564,545,783
2021-11-10,83,083089,Messina,Santa Teresa di Riva,5920,5669,8545
2021-11-10,83,083084,Messina,Sant'Agata di Militello,9175,8889,11205
2021-11-10,83,083085,Messina,Sant'Alessio Siculo,923,891,1355
2021-11-10,83,083088,Messina,Sant'Angelo di Brolo,2114,2052,2642
2021-11-10,83,083091,Messina,Santo Stefano di Camastra,3182,3086,4073
2021-11-10,83,083092,Messina,Saponara,2532,2440,3422
2021-11-10,83,083093,Messina,Savoca,1010,962,1512
2021-11-10,83,083094,Messina,Scaletta Zanclea,1124,1073,1773
2021-11-10,83,083095,Messina,Sinagra,1858,1799,2325
2021-11-10,83,083096,Messina,Spadafora,3180,3073,4386
2021-11-10,83,083097,Messina,Taormina,6796,6565,9590
2021-11-10,83,083106,Messina,Terme Vigliatore,4994,4836,6390
2021-11-10,83,083098,Messina,Torregrotta,5093,4815,6469
2021-11-10,83,083108,Messina,Torrenova,3253,3150,4031
2021-11-10,83,083099,Messina,Tortorici,3818,3544,5375
2021-11-10,83,083100,Messina,Tripi,544,515,706
2021-11-10,83,083101,Messina,Tusa,2055,2004,2528
2021-11-10,83,083102,Messina,Ucria,752,736,875
2021-11-10,83,083103,Messina,Valdina,831,795,1179
2021-11-10,83,083104,Messina,Venetico,2538,2450,3543
2021-11-10,83,083105,Messina,Villafranca Tirrena,5482,5292,7513
2021-11-10,82,082001,Palermo,Alia,2709,2601,3096
2021-11-10,82,082002,Palermo,Alimena,1371,1309,1732
2021-11-10,82,082003,Palermo,Aliminusa,848,833,1026
2021-11-10,82,082004,Palermo,Altavilla Milicia,5836,5660,7403
2021-11-10,82,082005,Palermo,Altofonte,6743,6456,8680
2021-11-10,82,082006,Palermo,Bagheria,38305,36911,46931
2021-11-10,82,082007,Palermo,Balestrate,4769,4556,5750
2021-11-10,82,082008,Palermo,Baucina,1400,1335,1671
2021-11-10,82,082009,Palermo,Belmonte Mezzagno,8061,7770,9553
2021-11-10,82,082010,Palermo,Bisacquino,3310,3211,3861
2021-11-10,82,082082,Palermo,Blufi,646,624,853
2021-11-10,82,082011,Palermo,Bolognetta,2780,2685,3620
2021-11-10,82,082012,Palermo,Bompietro,973,934,1189
2021-11-10,82,082013,Palermo,Borgetto,4629,4429,6209
2021-11-10,82,082014,Palermo,Caccamo,5917,5713,7187
2021-11-10,82,082015,Palermo,Caltavuturo,2918,2862,3414
2021-11-10,82,082016,Palermo,Campofelice di Fitalia,368,357,420
2021-11-10,82,082017,Palermo,Campofelice di Roccella,5753,5605,6841
2021-11-10,82,082018,Palermo,Campofiorito,945,914,1085
2021-11-10,82,082019,Palermo,Camporeale,2254,2188,2701
2021-11-10,82,082020,Palermo,Capaci,7979,7696,10109
2021-11-10,82,082021,Palermo,Carini,26299,25159,33541
2021-11-10,82,082022,Palermo,Castelbuono,6759,6628,7684
2021-11-10,82,082023,Palermo,Casteldaccia,8302,8047,10066
2021-11-10,82,082024,Palermo,Castellana Sicula,2526,2466,2891
2021-11-10,82,082025,Palermo,Castronovo di Sicilia,2268,2187,2709
2021-11-10,82,082026,Palermo,Cefalà Diana,780,758,873
2021-11-10,82,082027,Palermo,Cefalù,11354,11078,12810
2021-11-10,82,082028,Palermo,Cerda,3620,3492,4446
2021-11-10,82,082029,Palermo,Chiusa Sclafani,1989,1946,2435
2021-11-10,82,082030,Palermo,Ciminna,2601,2518,3187
2021-11-10,82,082031,Palermo,Cinisi,8638,8320,10548
2021-11-10,82,082032,Palermo,Collesano,3032,2972,3486
2021-11-10,82,082033,Palermo,Contessa Entellina,1280,1261,1437
2021-11-10,82,082034,Palermo,Corleone,7906,7635,9575
2021-11-10,82,082035,Palermo,Ficarazzi,8597,8276,10932
2021-11-10,82,082036,Palermo,Gangi,5190,5096,5856
2021-11-10,82,082037,Palermo,Geraci Siculo,1460,1423,1665
2021-11-10,82,082038,Palermo,Giardinello,1664,1603,1987
2021-11-10,82,082039,Palermo,Giuliana,1496,1472,1630
2021-11-10,82,082040,Palermo,Godrano,853,828,990
2021-11-10,82,082041,Palermo,Gratteri,692,665,817
2021-11-10,82,082042,Palermo,Isnello,1202,1178,1291
2021-11-10,82,082043,Palermo,Isola delle Femmine,4973,4778,6283
2021-11-10,82,082044,Palermo,Lascari,2775,2713,3296
2021-11-10,82,082045,Palermo,Lercara Friddi,5103,4893,5796
2021-11-10,82,082046,Palermo,Marineo,4615,4452,5616
2021-11-10,82,082047,Palermo,Mezzojuso,2110,2049,2494
2021-11-10,82,082048,Palermo,Misilmeri,20341,19565,24921
2021-11-10,82,082049,Palermo,Monreale,26432,25538,32745
2021-11-10,82,082050,Palermo,Montelepre,4392,4241,5272
2021-11-10,82,082051,Palermo,Montemaggiore Belsito,2400,2311,2827
2021-11-10,82,082052,Palermo,Palazzo Adriano,1846,1780,1762
2021-11-10,82,082053,Palermo,Palermo,509249,492175,571035
2021-11-10,82,082054,Palermo,Partinico,22148,21260,27320
2021-11-10,82,082055,Palermo,Petralia Soprana,2214,2155,2847
2021-11-10,82,082056,Palermo,Petralia Sottana,1964,1905,2356
2021-11-10,82,082057,Palermo,Piana degli Albanesi,4300,4174,5279
2021-11-10,82,082058,Palermo,Polizzi Generosa,2344,2277,2875
2021-11-10,82,082059,Palermo,Pollina,2275,2231,2628
2021-11-10,82,082060,Palermo,Prizzi,3574,3489,4064
2021-11-10,82,082061,Palermo,Roccamena,1089,1055,1259
2021-11-10,82,082062,Palermo,Roccapalumba,1777,1712,2051
2021-11-10,82,082063,Palermo,San Cipirello,3461,3338,4552
2021-11-10,82,082064,Palermo,San Giuseppe Jato,5813,5594,7340
2021-11-10,82,082065,Palermo,San Mauro Castelverde,997,971,1325
2021-11-10,82,082066,Palermo,Santa Cristina Gela,752,721,878
2021-11-10,82,082067,Palermo,Santa Flavia,7455,7182,9732
2021-11-10,82,082068,Palermo,Sciara,1844,1779,2283
2021-11-10,82,082081,Palermo,Scillato,506,487,570
2021-11-10,82,082069,Palermo,Sclafani Bagni,327,319,366
2021-11-10,82,082070,Palermo,Termini Imerese,19372,18745,22713
2021-11-10,82,082071,Palermo,Terrasini,8814,8492,11016
2021-11-10,82,082072,Palermo,Torretta,2812,2692,3641
2021-11-10,82,082073,Palermo,Trabia,7171,6917,9191
2021-11-10,82,082074,Palermo,Trappeto,2068,1988,2697
2021-11-10,82,082075,Palermo,Ustica,1109,1087,1176
2021-11-10,82,082076,Palermo,Valledolmo,2476,2422,3041
2021-11-10,82,082077,Palermo,Ventimiglia di Sicilia,1512,1466,1683
2021-11-10,82,082078,Palermo,Vicari,1939,1849,2300
2021-11-10,82,082079,Palermo,Villabate,12643,12086,16868
2021-11-10,82,082080,Palermo,Villafrati,2526,2453,2827
2021-11-10,88,088001,Ragusa,Acate,7279,6880,9608
2021-11-10,88,088002,Ragusa,Chiaramonte Gulfi,5853,5709,7205
2021-11-10,88,088003,Ragusa,Comiso,21976,21283,26829
2021-11-10,88,088004,Ragusa,Giarratana,2388,2333,2609
2021-11-10,88,088005,Ragusa,Ispica,11793,11444,14538
2021-11-10,88,088006,Ragusa,Modica,42011,41002,47827
2021-11-10,88,088007,Ragusa,Monterosso Almo,2329,2248,2604
2021-11-10,88,088008,Ragusa,Pozzallo,13963,13513,16839
2021-11-10,88,088009,Ragusa,Ragusa,58285,56906,64184
2021-11-10,88,088010,Ragusa,Santa Croce Camerina,8181,7841,9606
2021-11-10,88,088011,Ragusa,Scicli,19881,19183,23970
2021-11-10,88,088012,Ragusa,Vittoria,45477,43466,54647
2021-11-10,89,089001,Siracusa,Augusta,24814,23850,31299
2021-11-10,89,089002,Siracusa,Avola,22513,21534,27328
2021-11-10,89,089003,Siracusa,Buccheri,1336,1303,1707
2021-11-10,89,089004,Siracusa,Buscemi,759,750,908
2021-11-10,89,089005,Siracusa,Canicattini Bagni,4500,4308,6031
2021-11-10,89,089006,Siracusa,Carlentini,11579,11196,15228
2021-11-10,89,089007,Siracusa,Cassaro,544,528,680
2021-11-10,89,089008,Siracusa,Ferla,1621,1543,2153
2021-11-10,89,089009,Siracusa,Floridia,14506,13720,18807
2021-11-10,89,089010,Siracusa,Francofonte,7623,7225,10550
2021-11-10,89,089011,Siracusa,Lentini,14901,14325,19865
2021-11-10,89,089012,Siracusa,Melilli,9295,8854,11878
2021-11-10,89,089013,Siracusa,Noto,15850,15189,21187
2021-11-10,89,089014,Siracusa,Pachino,16282,15619,19307
2021-11-10,89,089015,Siracusa,Palazzolo Acreide,6620,6393,7614
2021-11-10,89,089020,Siracusa,Portopalo di Capo Passero,2631,2505,3404
2021-11-10,89,089021,Siracusa,Priolo Gargallo,8224,7855,10289
2021-11-10,89,089016,Siracusa,Rosolini,15349,14571,18310
2021-11-10,89,089017,Siracusa,Siracusa,85503,82203,106096
2021-11-10,89,089018,Siracusa,Solarino,5083,4826,6766
2021-11-10,89,089019,Siracusa,Sortino,6302,6019,7567
2021-11-10,81,081001,Trapani,Alcamo,35119,34076,40307
2021-11-10,81,081002,Trapani,Buseto Palizzolo,2156,2052,2498
2021-11-10,81,081003,Trapani,Calatafimi-Segesta,5056,4928,5723
2021-11-10,81,081004,Trapani,Campobello di Mazara,7842,7492,10372
2021-11-10,81,081005,Trapani,Castellammare del Golfo,10696,10295,13212
2021-11-10,81,081006,Trapani,Castelvetrano,21596,20683,27493
2021-11-10,81,081007,Trapani,Custonaci,3695,3463,4810
2021-11-10,81,081008,Trapani,Erice,19668,18718,23881
2021-11-10,81,081009,Trapani,Favignana,3307,3149,3960
2021-11-10,81,081010,Trapani,Gibellina,3056,2969,3532
2021-11-10,81,081011,Trapani,Marsala,61616,59275,72455
2021-11-10,81,081012,Trapani,Mazara del Vallo,38071,36511,44700
2021-11-10,81,081013,Trapani,Paceco,7969,7589,9884
2021-11-10,81,081014,Trapani,Pantelleria,5090,4672,6666
2021-11-10,81,081015,Trapani,Partanna,7974,7765,9136
2021-11-10,81,081024,Trapani,Petrosino,5167,4966,7119
2021-11-10,81,081016,Trapani,Poggioreale,988,950,1287
2021-11-10,81,081017,Trapani,Salaparuta,1195,1147,1450
2021-11-10,81,081018,Trapani,Salemi,7747,7461,9224
2021-11-10,81,081020,Trapani,San Vito Lo Capo,3305,3091,4381
2021-11-10,81,081019,Trapani,Santa Ninfa,3889,3766,4430
2021-11-10,81,081021,Trapani,Trapani,47215,44729,59041
2021-11-10,81,081022,Trapani,Valderice,8602,8191,10564
2021-11-10,81,081023,Trapani,Vita,1479,1434,1708
